,time,player,age,round,text
0,2021-01-06 16:08:45,Orange,IV,21,End of gameCheck the journal to get the final impacts effects : Impact of Technology Impact of Industry Impact of Happiness WINNER IS X L AS GREEN (206 PTS) 2nd is David Li as Orange (196 pts) 3rd is teddy yeh as Grey (177 pts) 4th is Micah Yospe as Purple (152 pts)
1,2021-01-06 16:08:45,Grey,IV,21,Impact of HappinessEach civilization scores 2 culture per happy face (max 16) and loses 2 per discontent worker. Orange scores 16 culture Purple scores 12 culture Green scores 8 culture Grey scores 12 culture
2,2021-01-06 16:08:45,Grey,IV,21,Impact of IndustryEach civilization scores culture equal to the amount of resources it produce. Orange scores 8 culture Purple scores 9 culture Green scores 9 culture Grey scores 8 culture
3,2021-01-06 16:08:45,Grey,IV,21,Impact of TechnologyEach civilization scores 4 culture for each of its level III technologies (level II in Advanced game). Orange scores 24 culture Purple scores 4 culture Green scores 12 culture Grey scores 16 culture
4,2021-01-06 16:08:45,Grey,IV,21,End turnGrey scores: 0 food - consumption: 4 (now 1) 8 resources (now 9) 13 culture (now 141) 12 science (now 12)
5,2021-01-06 16:08:30,Grey,IV,20,Grey discovers Modern Infantry8 science spent
6,2021-01-06 16:08:19,Grey,IV,20,Grey builds ComputersGrey spends 10 resources
7,2021-01-06 16:08:11,Grey,IV,20,Grey disbands Knights
8,2021-01-06 16:07:32,Grey,IV,20,No Discard Phase
9,2021-01-06 16:07:32,Purple,IV,20,Purple concedes defeatGrey wins 7 culture Purple loses 7 culture
10,2021-01-06 16:03:03,Grey,IV,20,Grey plays Armed Intervention against PurpleA rival loses 7 culture. You score 7 culture. 2 military actions used
11,2021-01-06 16:02:15,Green,IV,20,End turnGreen scores: 2 food - consumption: 3 (now 4) 9 resources (now 11) 15 culture (now 177) 8 science (now 9)
12,2021-01-06 15:58:25,Green,IV,20,Green builds Journalism using Ideal Building Site Green spends 1 resource
13,2021-01-06 15:58:05,Green,IV,20,Green increases population Green spends 4 food
14,2021-01-06 15:57:57,Green,IV,20,Green discovers Engineering9 science spent
15,2021-01-06 15:57:47,Green,IV,20,Green elects Santiago Ramón y Cajal
16,2021-01-06 15:57:41,Green,IV,20,No Discard Phase
17,2021-01-06 15:57:41,Green,IV,20,Green passes Political Phase
18,2021-01-06 15:53:47,Purple,IV,20,End turnPurple scores: 3 food - consumption: 3 (now 7) 7 resources - corruption: 2 (now 18) 17 culture (now 134) 3 science (now 8)
19,2021-01-06 15:53:36,Purple,IV,20,Purple revolutionsChange government to Democracy 8 science points spent
20,2021-01-06 15:53:12,Purple,IV,20,No Discard Phase
21,2021-01-06 15:53:12,Purple,IV,20,Purple passes Political Phase
22,2021-01-06 15:32:53,Orange,IV,20,End turnOrange scores: 1 food - consumption: 3 (now 5) 8 resources (now 8) 23 culture (now 148) 13 science (now 17)
23,2021-01-06 15:32:35,Orange,IV,20,Orange takes Air Forces in hand1 civil action used
24,2021-01-06 15:32:28,Orange,IV,20,Orange upgrades Religion to Organized religion using Efficient Upgrade
25,2021-01-06 15:32:21,Orange,IV,20,Orange builds MoviesOrange spends 9 resources
26,2021-01-06 15:32:17,Orange,IV,20,Orange builds MoviesOrange spends 9 resources
27,2021-01-06 15:32:12,Orange,IV,20,Orange builds MoviesOrange spends 9 resources
28,2021-01-06 15:31:55,Orange,IV,20,Orange disbands Knights
29,2021-01-06 15:31:48,Orange,IV,20,Orange disbands Swordsmen
30,2021-01-06 15:31:40,Orange,IV,20,Orange disbands Swordsmen
31,2021-01-06 15:31:25,Orange,IV,20,Orange discovers Movies10 science spent Albert Einstein gives 3 culture
32,2021-01-06 15:27:58,Orange,IV,20,No Discard Phase
33,2021-01-06 15:27:58,Orange,IV,20,Orange produces 8 resources Green spends 8 resources
34,2021-01-06 15:26:08,Green,IV,20,Green concedes defeat
35,2021-01-06 15:25:43,Green,IV,20,Green tries to defend Green strength: 31 Orange strength: 60
36,2021-01-06 15:22:00,Orange,IV,20,Orange plays Plunder against GreenA rival loses a total of 8 resources/food (your choice). You produce that many resources/food. 2 military actions used
37,2021-01-06 15:02:08,Grey,IV,20,Last turnGame ends at the end of the starting round Units may no longer be sacrificed
38,2021-01-06 15:02:08,Grey,IV,20,End turnGrey scores: 0 food - consumption: 4 (now 1) 5 resources (now 11) 13 culture (now 121) 7 science (now 8)
39,2021-01-06 15:02:08,Grey,IV,20,Last turnGame ends at the end of the starting round Units may no longer be sacrificed
40,2021-01-06 15:01:53,Grey,IV,19,Grey takes Olympic Games in hand2 civil actions used
41,2021-01-06 15:01:38,Grey,IV,19,Grey takes Professional Sports in hand1 civil action used
42,2021-01-06 15:01:28,Grey,IV,19,Grey builds Computers using Ideal Building Site Grey spends 6 resources
43,2021-01-06 15:01:17,Grey,IV,19,Grey builds Air ForcesGrey spends 1 resource
44,2021-01-06 15:01:13,Grey,IV,19,Grey plays Military Build-UpGrey gets 6 resources to build military units
45,2021-01-06 15:01:07,Grey,IV,19,Grey discovers Air Forces11 science spent
46,2021-01-06 14:57:23,Grey,IV,19,No Discard Phase
47,2021-01-06 14:57:22,Purple,IV,19,Purple concedes defeatGrey wins 7 culture Purple loses 7 culture
48,2021-01-06 14:56:01,Grey,IV,19,Grey plays Armed Intervention against PurpleA rival loses 7 culture. You score 7 culture. 2 military actions used
49,2021-01-06 14:45:59,Green,IV,19,End turnGreen scores: 3 food - consumption: 2 (now 6) 9 resources (now 11) 11 culture (now 162) 4 science (now 10)
50,2021-01-06 14:44:57,Green,IV,19,Green builds 1 stage of First Space FlightGreen spends 9 resources Wonder completed Green scores 19 culture
51,2021-01-06 14:44:50,Green,IV,19,Green builds 1 stage of First Space FlightGreen spends 4 resources
52,2021-01-06 14:44:45,Green,IV,19,Green builds 1 stage of First Space FlightGreen spends 3 resources
53,2021-01-06 14:44:39,Green,IV,19,Green plays Mineral DepositsGreen produces 4 resources
54,2021-01-06 14:44:24,Green,IV,19,Green takes Santiago Ramón y Cajal in hand1 civil action used
55,2021-01-06 14:44:20,Green,IV,19,Green takes Professional Sports in hand1 civil action used
56,2021-01-06 14:44:16,Green,IV,19,Green takes Efficient Upgrade in hand1 civil action used
57,2021-01-06 14:44:00,Green,IV,19,No Discard Phase
58,2021-01-06 14:44:00,Green,IV,19,Green passes Political Phase
59,2021-01-06 14:25:59,Green,IV,19,Green wins War over CultureAttacker's strength: 63 Defender's strength: 44 Green scores 19 culture Purple loses 19 culture
60,2021-01-06 14:25:59,Purple,IV,19,War resolution - Purple sacrifices unitsSacrificed Units: 1 Knights 1 Knights 1 Riflemen 1 Riflemen 1 Riflemen
61,2021-01-06 14:14:48,Green,IV,19,War resolution - Green sacrifices unitsSacrificed Units: 1 Cannon 1 Cannon 1 Swordsmen 1 Swordsmen
62,2021-01-06 14:12:56,Purple,IV,19,End turnPurple scores: 2 food - consumption: 4 (now 4) 9 resources (now 11) 14 culture (now 143) 3 science (now 13)
63,2021-01-06 14:12:38,Purple,IV,19,Purple takes Revolutionary Idea in hand1 civil action used
64,2021-01-06 14:12:20,Purple,IV,19,Purple builds RiflemenPurple spends 5 resources
65,2021-01-06 14:12:14,Purple,IV,19,Purple elects John Paul II
66,2021-01-06 14:12:08,Purple,IV,19,Purple takes John Paul II in hand2 civil actions used
67,2021-01-06 14:12:01,Purple,IV,19,Purple puts John Paul II back in the row2 civil actions recovered
68,2021-01-06 14:11:46,Purple,IV,19,Purple upgrades Religion to TheologyPurple spends 2 resources
69,2021-01-06 14:11:39,Purple,IV,19,Purple increases population Purple spends 7 food
70,2021-01-06 14:11:34,Purple,IV,19,Purple takes Democracy in hand1 civil action used
71,2021-01-06 14:11:29,Purple,IV,19,Purple takes John Paul II in hand2 civil actions used
72,2021-01-06 14:11:15,Purple,IV,19,Action Phase begins
73,2021-01-06 14:11:15,Purple,IV,19,Purple discards 1 cards
74,2021-01-06 14:11:10,Purple,IV,19,Discard Phase1 military card must be discarded
75,2021-01-06 14:11:10,Purple,IV,19,Purple passes Political Phase
76,2021-01-06 14:01:31,Orange,IV,19,End turnOrange scores: 2 food - consumption: 2 (now 4) 8 resources (now 19) Orange draws 1 military card 11 culture (now 122) 13 science (now 14) Age IV begins. Each player loses 2 yellow tokens
77,2021-01-06 14:01:00,Orange,III,19,Orange takes Efficient Upgrade in hand2 civil actions used
78,2021-01-06 13:57:28,Orange,III,19,Orange upgrades Knights to CavalrymenOrange spends 2 resources
79,2021-01-06 13:57:19,Orange,III,19,Orange upgrades Swordsmen to Modern InfantryOrange spends 4 resources
80,2021-01-06 13:57:14,Orange,III,19,Orange upgrades Swordsmen to Modern InfantryOrange spends 4 resources
81,2021-01-06 13:57:07,Orange,III,19,Orange takes Movies in hand2 civil actions used
82,2021-01-06 13:57:04,Orange,III,19,Orange discovers Modern Infantry8 science spent Albert Einstein gives 3 culture
83,2021-01-06 13:56:59,Orange,III,19,Orange discovers Engineering9 science spent Albert Einstein gives 3 culture
84,2021-01-06 13:56:52,Orange,III,19,Orange takes Modern Infantry in hand1 civil action used
85,2021-01-06 13:56:26,Orange,III,19,Action Phase begins
86,2021-01-06 13:56:26,Orange,III,19,Orange discards 2 cards
87,2021-01-06 13:55:49,Orange,III,19,Discard Phase2 military cards must be discarded
88,2021-01-06 13:55:49,Orange,III,19,Orange raids 2 ComputersOrange produces 10 resources
89,2021-01-06 13:53:12,Grey,III,19,Grey concedes defeat
90,2021-01-06 13:52:46,Orange,III,19,"Orange plays Raid against GreyDestroy up to three of a rival's urban buildings of the same type and level. You produce resources equal to half the buildings' cost, rounded down. 3 military actions used Military Pact is cancelled"
91,2021-01-06 13:22:43,Grey,III,19,End turnGrey scores: 1 food - consumption: 3 (now 1) 8 resources (now 13) NO MILITARY CARDS LEFT. DISCARD PILE HAS BEEN RESHUFFLED. Grey draws 3 military cards 12 culture (now 101) 12 science (now 12)
92,2021-01-06 13:22:26,Grey,III,18,Grey takes Rockets in hand1 civil action used
93,2021-01-06 13:22:13,Grey,III,18,Grey builds Knights
94,2021-01-06 13:21:49,Grey,III,18,Grey plays Patriotism
95,2021-01-06 13:21:27,Grey,III,18,Grey takes Ideal Building Site in hand2 civil actions used
96,2021-01-06 13:21:18,Grey,III,18,Grey discovers Military Theory12 science spent
97,2021-01-06 12:47:57,Grey,III,18,Grey upgrades Scientific Method to ComputersGrey spends 2 resources
98,2021-01-06 12:44:32,Grey,III,18,Grey increases population Grey spends 5 food
99,2021-01-06 12:43:57,Grey,III,18,Action Phase begins
100,2021-01-06 12:43:57,Grey,III,18,Grey discards 2 cards
101,2021-01-06 12:41:58,Grey,III,18,Discard Phase2 military cards must be discarded
102,2021-01-06 12:41:58,Purple,III,18,Purple defends1 Defense card +6 played Purple strength: 25 Grey strength: 20
103,2021-01-06 12:41:27,Grey,III,18,Grey plays Armed Intervention against PurpleA rival loses 7 culture. You score 7 culture. 2 military actions used
104,2021-01-06 12:34:08,Green,III,18,End turnGreen scores: 2 food - consumption: 3 (now 3) 9 resources (now 14) 11 culture (now 113) 4 science (now 6)
105,2021-01-06 12:33:26,Green,III,18,Green discovers Journalism6 science spent
106,2021-01-06 12:32:34,Green,III,18,Green takes Mineral Deposits in hand2 civil actions used
107,2021-01-06 12:31:03,Green,III,18,Green builds CannonGreen spends 5 resources
108,2021-01-06 12:30:57,Green,III,18,Green builds CannonGreen spends 3 resources
109,2021-01-06 12:30:48,Green,III,18,Green plays Wave of NationalismGreen gets 2 resources to build military units
110,2021-01-06 12:30:39,Green,III,18,Green increases population Green spends 5 food
111,2021-01-06 12:30:29,Green,III,18,Green plays Bountiful HarvestGreen produces 4 food
112,2021-01-06 12:29:50,Green,III,18,Green increases population Green spends 4 food
113,2021-01-06 12:29:35,Green,III,18,No Discard Phase
114,2021-01-06 12:29:35,Green,III,18,Green declares War over Culture on PurpleThe victor takes culture equal to the strength advantage from the defeated civilization. 3 military actions used
115,2021-01-06 12:05:06,Purple,III,18,End turnPurple scores: 3 food - consumption: 3 (now 9) 9 resources (now 9) Purple draws 2 military cards 9 culture (now 147) 3 science (now 10)
116,2021-01-06 12:01:38,Purple,III,18,Purple builds 1 stage of Národní libraryPurple spends 6 resources Wonder completed All civil actions are used. Purple scores 25 culture
117,2021-01-06 12:01:32,Purple,III,18,Purple builds ReligionPurple spends 3 resources
118,2021-01-06 12:00:03,Purple,III,18,Action Phase begins
119,2021-01-06 12:00:03,Purple,III,18,Purple discards 2 cards
120,2021-01-06 11:59:59,Purple,III,18,Discard Phase2 military cards must be discarded
121,2021-01-06 11:59:59,Purple,III,18,Purple passes Political Phase
122,2021-01-06 11:55:07,Orange,III,18,End turnOrange scores: 2 food - consumption: 2 (now 2) 8 resources (now 11) Orange draws 3 military cards 11 culture (now 105) 13 science (now 18)
123,2021-01-06 11:52:14,Orange,III,18,Orange upgrades Journalism to MultimediaOrange spends 4 resources
124,2021-01-06 11:52:10,Orange,III,18,Orange upgrades Journalism to MultimediaOrange spends 4 resources
125,2021-01-06 11:51:56,Orange,III,18,Orange builds SwordsmenOrange spends 3 resources
126,2021-01-06 11:51:50,Orange,III,18,Orange increases population Orange spends 4 food
127,2021-01-06 11:51:45,Orange,III,18,Orange builds RocketsOrange spends 7 resources
128,2021-01-06 11:51:39,Orange,III,18,Orange increases population Orange spends 4 food
129,2021-01-06 11:51:33,Orange,III,18,Orange plays La PorxadaOrange spends 2 resources Orange produces 4 food
130,2021-01-06 11:51:23,Orange,III,18,Orange discovers Cavalrymen6 science spent Albert Einstein gives 3 culture
131,2021-01-06 11:51:16,Orange,III,18,Orange plays Endowment for the Arts
132,2021-01-06 11:51:11,Orange,III,18,Action Phase begins
133,2021-01-06 11:51:11,Orange,III,18,Orange discards 5 cards
134,2021-01-06 11:46:17,Orange,III,18,Discard Phase5 military cards must be discarded
135,2021-01-06 11:46:16,Orange,III,18,Orange colonizes a Strategic TerritorySacrificed Units: 1 Swordsmen 1 Colonization card +3 Colonization bonus: +3 Total force: 8 Orange draws 5 military cards
136,2021-01-06 11:43:33,Grey,III,18,Orange wins Strategic TerritoryWinning bid is 7
137,2021-01-06 11:43:33,Grey,III,18,Grey passes
138,2021-01-06 11:39:31,Green,III,18,Green passes
139,2021-01-06 09:31:13,Purple,III,18,Purple passes
140,2021-01-05 22:45:46,Orange,III,18,Orange bids 7
141,2021-01-05 22:44:58,Orange,III,18,Orange plays eventOrange scores 3 culture Future events are now current events. Current event: II / Strategic Territory 5 military cards
142,2021-01-05 22:36:11,Grey,III,18,End turnGrey scores: 1 food - consumption: 3 (now 5) 7 resources (now 7) Grey draws 3 military cards 12 culture (now 89) 10 science (now 12)
143,2021-01-05 22:36:00,Grey,III,17,Grey takes Movies in hand1 civil action used
144,2021-01-05 22:35:50,Grey,III,17,Grey takes Military Theory in hand1 civil action used
145,2021-01-05 22:35:45,Grey,III,17,Grey takes Air Forces in hand1 civil action used
146,2021-01-05 22:35:34,Grey,III,17,Grey builds ComputersGrey spends 10 resources
147,2021-01-05 22:35:25,Grey,III,17,Grey plays Mineral DepositsGrey produces 4 resources
148,2021-01-05 22:34:56,Grey,III,17,Grey destroys Bronze
149,2021-01-05 22:34:41,Grey,III,17,Grey discovers Computers8 science spent
150,2021-01-05 16:49:05,Grey,III,17,Action Phase begins
151,2021-01-05 16:49:05,Grey,III,17,Grey discards 3 cards
152,2021-01-05 16:48:54,Grey,III,17,Discard Phase3 military cards must be discarded
153,2021-01-05 16:48:54,Grey,III,17,Grey passes Political Phase
154,2021-01-05 13:44:19,Green,III,17,End turnGreen scores: 3 food - consumption: 2 (now 6) 9 resources (now 13) Green draws 1 military card 11 culture (now 84) 4 science (now 8)
155,2021-01-05 13:43:55,Green,III,17,Green builds CannonGreen spends 5 resources
156,2021-01-05 13:43:49,Green,III,17,Green revolutionsChange government to Fundamentalism 7 science points spent
157,2021-01-05 13:43:37,Green,III,17,No Discard Phase
158,2021-01-05 13:43:37,Green,III,17,Green declares War over Culture on PurpleThe victor takes culture equal to the strength advantage from the defeated civilization. 3 military actions used
159,2021-01-05 13:41:29,Green,III,17,Green wins War over CultureAttacker's strength: 24 Defender's strength: 19 Green scores 5 culture Purple loses 5 culture
160,2021-01-05 13:41:29,Purple,III,17,War resolution - Purple sacrifices unitsPurple does not sacrifice
161,2021-01-05 12:53:28,Green,III,17,War resolution - Green sacrifices unitsGreen does not sacrifice
162,2021-01-05 12:10:52,Purple,III,17,End turnPurple scores: 3 food - consumption: 3 (now 6) 9 resources (now 9) Purple draws 2 military cards 7 culture (now 118) 3 science (now 7)
163,2021-01-05 12:08:40,Purple,III,17,Purple builds 1 stage of Národní libraryPurple spends 10 resources
164,2021-01-05 12:08:33,Purple,III,17,Action Phase begins
165,2021-01-05 12:08:33,Purple,III,17,Purple discards 1 cards
166,2021-01-05 12:08:29,Purple,III,17,Discard Phase1 military card must be discarded
167,2021-01-05 12:08:29,Purple,III,17,Purple passes Political Phase
168,2021-01-05 11:19:52,Orange,III,17,End turnOrange scores: 2 food - consumption: 2 (now 4) 6 resources - corruption: 2 (now 23) Orange draws 3 military cards 9 culture (now 86) 11 science (now 11)
169,2021-01-05 11:19:31,Orange,III,17,Orange plays TacticsIII / Modern Army
170,2021-01-05 11:19:05,Orange,III,17,Orange upgrades Journalism to MultimediaOrange spends 4 resources
171,2021-01-05 11:19:00,Orange,III,17,Orange discovers Multimedia9 science spent Albert Einstein gives 3 culture
172,2021-01-05 11:15:53,Orange,III,17,Orange elects Albert Einstein
173,2021-01-05 11:15:46,Orange,III,17,Orange takes Albert Einstein in hand3 civil actions used
174,2021-01-05 11:15:37,Orange,III,17,Orange plays Work of Art
175,2021-01-05 11:07:57,Orange,III,17,No Discard Phase
176,2021-01-05 11:07:56,Green,III,17,Green defendsSacrificed Units: 1 Swordsmen 1 Defense card +6 played Green strength: 35 Orange strength: 34
177,2021-01-05 11:02:54,Orange,III,17,Orange plays Armed Intervention against GreenA rival loses 7 culture. You score 7 culture. 2 military actions used
178,2021-01-05 10:55:06,Grey,III,17,End turnGrey scores: 1 food - consumption: 3 (now 4) 5 resources (now 6) Grey draws 3 military cards 12 culture (now 77) 5 science (now 10)
179,2021-01-05 10:54:46,Grey,III,16,Grey takes Computers in hand2 civil actions used
180,2021-01-05 10:54:41,Grey,III,16,Grey puts Computers back in the row1 civil action recovered
181,2021-01-05 10:54:30,Grey,III,16,Grey takes Mineral Deposits in hand3 civil actions used
182,2021-01-05 10:54:24,Grey,III,16,Grey takes Computers in hand1 civil action used
183,2021-01-05 10:54:19,Grey,III,16,Grey builds 1 stage of Eiffel TowerGrey spends 3 resources Wonder completed
184,2021-01-05 10:54:12,Grey,III,16,Grey plays Engineering GeniusGrey builds 1 stage of Eiffel Tower Grey spends 2 resources
185,2021-01-05 10:54:05,Grey,III,16,Action Phase begins
186,2021-01-05 10:54:04,Grey,III,16,Grey discards 2 cards
187,2021-01-05 10:53:21,Grey,III,16,Discard Phase2 military cards must be discarded
188,2021-01-05 10:53:21,Green,III,16,Green accepts pact offer
189,2021-01-05 10:52:29,Grey,III,16,Grey proposes International Tourism to GreenGrey is A Green is B Each civilization produces an extra 1 culture per round for every wonder owned by the other civilization.
190,2021-01-05 10:27:36,Green,III,16,End turnGreen scores: 2 food - consumption: 3 (now 3) 9 resources (now 9) 10 culture (now 68) 4 science (now 11)
191,2021-01-05 10:26:52,Green,III,16,Green destroys Agriculture
192,2021-01-05 10:26:24,Green,III,16,Green builds CannonGreen spends 5 resources
193,2021-01-05 10:26:16,Green,III,16,Green builds OperaGreen spends 9 resources
194,2021-01-05 10:26:10,Green,III,16,Green increases population Green spends 4 food
195,2021-01-05 10:26:05,Green,III,16,Green increases population Green spends 4 food
196,2021-01-05 10:25:58,Green,III,16,Green takes Fundamentalism in hand1 civil action used
197,2021-01-05 10:25:54,Green,III,16,Green plays Bountiful HarvestGreen produces 3 food
198,2021-01-05 10:25:48,Green,III,16,Green takes Bountiful Harvest in hand1 civil action used
199,2021-01-05 10:25:40,Green,III,16,Action Phase begins
200,2021-01-05 10:25:40,Green,III,16,Green discards 1 cards
201,2021-01-05 10:10:30,Green,III,16,Discard Phase1 military card must be discarded
202,2021-01-05 10:10:30,Green,III,16,Green declares War over Culture on PurpleThe victor takes culture equal to the strength advantage from the defeated civilization. 3 military actions used
203,2021-01-05 09:46:51,Purple,III,16,End turnPurple scores: 3 food - consumption: 3 (now 3) 9 resources (now 10) Purple draws 2 military cards 7 culture (now 111) 3 science (now 4)
204,2021-01-05 09:46:10,Purple,III,16,Purple upgrades Bronze to CoalPurple spends 6 resources
205,2021-01-05 09:45:58,Purple,III,16,Purple takes Air Forces in hand1 civil action used
206,2021-01-05 09:45:53,Purple,III,16,Purple builds 1 stage of Národní library
207,2021-01-05 09:45:48,Purple,III,16,Purple builds 1 stage of Národní library
208,2021-01-05 09:45:39,Purple,III,16,Purple increases population Purple spends 5 food
209,2021-01-05 09:45:29,Purple,III,16,No Discard Phase
210,2021-01-05 09:45:29,Purple,III,16,Purple plays eventPurple scores 3 culture Current event: II / Independence Declaration The weakest civilization loses 1 colony (owner's choice). No effect: Purple has no colony
211,2021-01-05 09:40:08,Orange,III,16,End turnOrange scores: 2 food - consumption: 2 (now 2) 8 resources (now 21) Orange draws 3 military cards 8 culture (now 71) 7 science (now 9)
212,2021-01-05 09:39:57,Orange,III,16,Orange takes Work of Art in hand1 civil action used
213,2021-01-05 09:39:49,Orange,III,16,Orange takes Endowment for the Arts in hand1 civil action used
214,2021-01-05 09:39:43,Orange,III,16,Orange discovers Organized religion4 science spent
215,2021-01-05 09:39:33,Orange,III,16,Orange builds RocketsOrange spends 7 resources
216,2021-01-05 09:39:28,Orange,III,16,Orange increases population Orange spends 4 food
217,2021-01-05 09:39:24,Orange,III,16,Orange discovers Rockets10 science spent
218,2021-01-05 09:39:20,Orange,III,16,Orange takes Rockets in hand2 civil actions used
219,2021-01-05 09:22:35,Orange,III,16,No Discard Phase
220,2021-01-05 09:22:35,Purple,III,16,Purple concedes defeatOrange wins 5 science Purple loses 5 science
221,2021-01-05 08:43:44,Orange,III,16,Orange plays Spy against PurpleA rival loses up to 5 science. You score that many science. 1 military actions used
222,2021-01-04 23:58:22,Grey,III,16,End turnGrey scores: 1 food - consumption: 3 (now 3) 5 resources (now 6) Grey draws 3 military cards 7 culture (now 65) 5 science (now 5)
223,2021-01-04 23:58:11,Grey,III,15,Grey takes Military Build-Up in hand2 civil actions used
224,2021-01-04 23:57:59,Grey,III,15,Grey takes Patriotism in hand2 civil actions used
225,2021-01-04 23:57:42,Grey,III,15,Grey upgrades Philosophy to Scientific MethodGrey spends 5 resources
226,2021-01-04 23:57:34,Grey,III,15,Grey discovers Scientific Method6 science spent
227,2021-01-04 23:57:29,Grey,III,15,Grey takes Modern Infantry in hand1 civil action used
228,2021-01-04 23:57:19,Grey,III,15,Action Phase begins
229,2021-01-04 23:57:19,Grey,III,15,Grey discards 2 cards
230,2021-01-04 23:57:12,Grey,III,15,Discard Phase2 military cards must be discarded
231,2021-01-04 23:57:12,Grey,III,15,Grey plays eventGrey scores 3 culture Current event: II / Iconoclasm Discard all leaders that are not from the current age. John Amos Comenius dies James Watt dies
232,2021-01-04 23:24:08,Green,III,15,End turnGreen scores: 4 food - consumption: 2 (now 6) 9 resources (now 14) Green draws 3 military cards 7 culture (now 58) 4 science (now 7)
233,2021-01-04 23:23:12,Green,III,15,Green upgrades Agriculture to Mechanized AgricultureGreen spends 3 resources
234,2021-01-04 23:23:06,Green,III,15,Green takes Ideal Building Site in hand1 civil action used
235,2021-01-04 23:23:01,Green,III,15,Green takes Oil in hand2 civil actions used
236,2021-01-04 23:22:53,Green,III,15,Green discovers Mechanized Agriculture5 science spent
237,2021-01-04 23:22:47,Green,III,15,Green takes Mechanized Agriculture in hand1 civil action used
238,2021-01-04 23:22:45,Green,III,15,Green upgrades Iron to CoalGreen spends 2 resources
239,2021-01-04 23:22:31,Green,III,15,Action Phase begins
240,2021-01-04 23:22:31,Green,III,15,Green discards 2 cards
241,2021-01-04 23:21:43,Green,III,15,Discard Phase1 military card must be discarded
242,2021-01-04 23:21:43,Green,III,15,Green passes Political Phase
243,2021-01-04 23:01:37,Purple,III,15,End turnPurple scores: 3 food - consumption: 3 (now 5) 7 resources (now 7) Purple draws 2 military cards 7 culture (now 101) 3 science (now 6)
244,2021-01-04 23:01:20,Purple,III,15,Purple builds BronzePurple spends 2 resources
245,2021-01-04 23:01:09,Purple,III,15,Purple takes Národní library in hand4 civil actions used
246,2021-01-04 23:01:00,Purple,III,15,Purple increases population Purple spends 5 food
247,2021-01-04 23:00:57,Purple,III,15,Purple upgrades Iron to CoalPurple spends 3 resources
248,2021-01-04 23:00:49,Purple,III,15,No Discard Phase
249,2021-01-04 23:00:49,Purple,III,15,Purple passes Political Phase
250,2021-01-04 22:45:36,Orange,III,15,End turnOrange scores: John Amos Comenius produces 3 science 2 food - consumption: 2 (now 4) 6 resources - corruption: 2 (now 20) Orange draws 3 military cards 8 culture (now 63) 10 science (now 11)
251,2021-01-04 22:44:35,Orange,III,15,Orange takes Multimedia in hand1 civil action used
252,2021-01-04 22:43:58,Orange,III,15,Orange builds SwordsmenOrange spends 3 resources
253,2021-01-04 22:43:51,Orange,III,15,Orange builds SwordsmenOrange spends 3 resources
254,2021-01-04 22:43:13,Orange,III,15,Orange takes Engineering in hand2 civil actions used
255,2021-01-04 22:43:10,Orange,III,15,Orange puts Modern Infantry back in the row2 civil actions recovered
256,2021-01-04 22:43:06,Orange,III,15,Orange takes Modern Infantry in hand2 civil actions used
257,2021-01-04 22:42:55,Orange,III,15,Orange discovers Military Theory9 science spent
258,2021-01-04 22:42:50,Orange,III,15,Orange takes Military Theory in hand1 civil action used
259,2021-01-04 22:42:41,Orange,III,15,Orange increases population Orange spends 3 food
260,2021-01-04 22:42:37,Orange,III,15,Orange increases population Orange spends 3 food
261,2021-01-04 20:04:32,Orange,III,15,No Discard Phase
262,2021-01-04 20:04:32,Grey,III,15,Grey accepts pact offer
263,2021-01-04 19:19:38,Orange,III,15,Orange proposes Military Pact to GreyOrange is A Grey is B Both civilizations add +4 to their strength. This pact ends if one attacks the other.
264,2021-01-04 19:12:57,Grey,III,15,End turnGrey scores: 1 food - consumption: 3 (now 2) 1 resources - corruption: 2 (now 6) Grey draws 3 military cards 7 culture (now 55) 3 science (now 6)
265,2021-01-04 19:12:51,Grey,III,14,Grey builds 1 stage of Eiffel TowerGrey spends 3 resources
266,2021-01-04 19:12:44,Grey,III,14,Grey takes Engineering Genius in hand2 civil actions used
267,2021-01-04 19:12:38,Grey,III,14,Grey takes Scientific Method in hand1 civil action used
268,2021-01-04 19:12:34,Grey,III,14,Grey elects Bill GatesMaximillien Robespierre dies
269,2021-01-04 19:12:28,Grey,III,14,Grey takes Bill Gates in hand2 civil actions used
