,time,player,age,round,text
0,2020-06-02 19:08:30,Orange,IV,18,End of gameCheck the journal to get the final impacts effects : Impact of Population Impact of Science Impact of Technology Impact of Industry Impact of Government Impact of Wonders WINNER IS MICAH YOSPE AS ORANGE (227 PTS) 2nd is teddy yeh as Purple (197 pts) 3rd is X L as Green (183 pts) 4th is David Li as Grey (resigned)
1,2020-06-02 19:08:30,Green,IV,18,Impact of WondersEach civilization scores culture for each wonders: 5 for age A 4 for age I 3 for age II 2 for age III Orange scores 11 culture Purple scores 10 culture Green scores 5 culture
2,2020-06-02 19:08:29,Green,IV,18,Impact of GovernmentEach civilization scores 2 culture per civil action and 1 culture per military action. Orange scores 17 culture Purple scores 18 culture Green scores 25 culture
3,2020-06-02 19:08:27,Green,IV,18,Impact of IndustryEach civilization scores culture equal to the amount of resources its mines produce. (Ignore any production from other sources) Orange scores 6 culture Purple scores 5 culture Green scores 5 culture
4,2020-06-02 19:08:26,Green,IV,18,Impact of TechnologyEach civilization scores 4 culture for each of its level III technologies (level II in Advanced game). Orange scores 16 culture Purple scores 12 culture Green scores 12 culture
5,2020-06-02 19:08:25,Green,IV,18,Impact of ScienceEach civilizations score culture according to the relative amount of science it produces: 15/10/5/0 for 4-player 14/7/0 for 3-player 10/0 for 2-player Purple scores 14 culture Green scores 7 culture
6,2020-06-02 19:08:25,Green,IV,18,Impact of PopulationEach civilization scores 2 culture per content worker above 10. Orange scores 14 culture Purple scores 10 culture Green scores 20 culture
7,2020-06-02 19:08:23,Green,IV,18,End turnWinston Churchill scores 3 culture. Green scores: 9 culture (now 109) 6 science (now 12) 2 food - consumption: 1 (now 4) 5 resources (now 6)
8,2020-06-02 19:08:23,Green,IV,17,End turnWinston Churchill scores 3 culture. Green scores: 9 culture (now 109) 6 science (now 12) 2 food - consumption: 1 (now 4) 5 resources (now 6)
9,2020-06-02 19:08:22,Green,IV,17,No Discard Phase
10,2020-06-02 19:07:27,Green,IV,17,Green builds Journalism using Urban GrowthGreen spends 4 resources
11,2020-06-02 19:07:08,Green,IV,17,Green increases populationGreen spends 3 food
12,2020-06-02 19:06:53,Green,IV,17,Green plays eventGreen scores 3 culture Current event: III / Impact of Colonies Each civilization scores 3 culture per colony. Orange scores 3 culture Green scores 12 culture
13,2020-06-02 19:04:35,Purple,IV,17,End turnPurple scores: 8 culture (now 128) 6 science (now 6) 1 food - consumption: 4 (now 5) 5 resources (now 5)
14,2020-06-02 19:04:34,Purple,IV,17,Purple discards 2 cards
15,2020-06-02 19:04:26,Purple,IV,17,Discard Phase2 military cards must be discarded
16,2020-06-02 19:04:16,Purple,IV,17,Purple takes Efficient Upgrade in handPurple uses 1 civil action
17,2020-06-02 19:04:13,Purple,IV,17,Purple takes Mechanized Agriculture in handPurple uses 1 civil action
18,2020-06-02 19:04:04,Purple,IV,17,Purple discovers Professional SportsPurple loses 7 science Purple scores 3 culture
19,2020-06-02 19:03:57,Purple,IV,17,Purple builds 2 stages of Fast Food ChainsPurple spends 8 resources Wonder completed Purple scores 20 culture
20,2020-06-02 19:03:47,Purple,IV,17,Purple builds AgriculturePurple spends 2 resources
21,2020-06-02 19:03:40,Purple,IV,17,Purple plays Engineering GeniusPurple builds 1 stage of Fast Food Chains
22,2020-06-02 19:03:33,Purple,IV,17,Purple plays ReservesPurple produces 4 resources
23,2020-06-02 19:03:13,Purple,IV,17,Purple plays eventPurple scores 3 culture Current event: III / Impact of Architecture Each civilization scores 1 culture per level of each of its urban buildings. Orange scores 6 culture Purple scores 3 culture Green scores 4 culture
24,2020-06-02 18:57:12,Orange,IV,17,End turnOrange scores: 13 culture (now 154) 4 science (now 4) 2 food - consumption: 4 (now 13) 6 resources (now 6)
25,2020-06-02 18:57:11,Orange,IV,17,Orange discards 2 cards
26,2020-06-02 18:57:02,Orange,IV,17,Discard Phase2 military cards must be discarded
27,2020-06-02 18:56:10,Orange,IV,17,Orange builds 1 stage of First Space FlightOrange spends 9 resources Wonder completed Orange scores 24 culture
28,2020-06-02 18:55:59,Orange,IV,17,Orange upgrades Knights to TanksOrange spends 4 resources
29,2020-06-02 18:54:31,Orange,IV,17,Orange plays ReservesOrange produces 4 resources
30,2020-06-02 18:54:06,Orange,IV,17,Orange discovers TanksOrange loses 9 science
31,2020-06-02 18:53:58,Orange,IV,17,Orange discovers MoviesOrange loses 10 science
32,2020-06-02 18:53:38,Orange,IV,17,Orange builds 1 stage of First Space FlightOrange spends 4 resources
33,2020-06-02 18:53:31,Orange,IV,17,Orange builds 1 stage of First Space FlightOrange spends 2 resources
34,2020-06-02 18:51:44,Purple,IV,17,concedes defeatOrange scores 7 culture Purple loses 7 culture
35,2020-06-02 18:26:27,Orange,IV,17,Orange plays Armed Intervention against PurpleTake up to 7 culture from your rival. Orange uses 2 military action
36,2020-06-02 18:23:23,Orange,IV,17,Last turnGame ends at the end of the starting round
37,2020-06-02 18:23:23,Green,IV,17,Last turnGame ends at the end of the starting round
38,2020-06-02 18:23:23,Green,IV,16,End turnGreen scores: 4 culture (now 81) 4 science (now 6) 2 food - consumption: 1 (now 5) 5 resources (now 5)
39,2020-06-02 18:23:22,Green,IV,16,Green discards 2 cards
40,2020-06-02 18:23:00,Green,IV,16,Discard Phase2 military cards must be discarded
41,2020-06-02 18:21:55,Green,IV,16,Green builds RocketsGreen loses 2 military resource Green spends 5 resources
42,2020-06-02 18:21:48,Green,IV,16,Green builds KnightsGreen loses 3 military resource
43,2020-06-02 18:21:39,Green,IV,16,Green increases populationGreen spends 3 food
44,2020-06-02 18:21:34,Green,IV,16,Green increases populationGreen spends 3 food
45,2020-06-02 18:21:26,Green,IV,16,Green builds CannonGreen loses 5 military resource
46,2020-06-02 18:21:16,Green,IV,16,Green builds KnightsGreen loses 3 military resource
47,2020-06-02 18:20:46,Green,IV,16,Green increases populationGreen spends 2 food
48,2020-06-02 18:20:21,Green,IV,16,Green discovers RocketsGreen loses 3 military science Green loses 5 science
49,2020-06-02 18:20:09,Green,IV,16,"I have nothing to offer but blood, toil, tears, and sweat.Green gets 3 military resource Green gets 3 military science"
50,2020-06-02 18:20:01,Green,IV,16,Green elects Winston Churchill
51,2020-06-02 18:19:32,Green,IV,16,Green plays Military Build-UpGreen gets 10 military resource
52,2020-06-02 18:19:03,Green,IV,16,Green takes Rockets in handGreen uses 1 civil action
53,2020-06-02 18:19:00,Green,IV,16,Green takes Winston Churchill in handGreen uses 2 civil action
54,2020-06-02 18:18:38,Green,IV,16,Green discovers Civil ServiceGreen loses 10 science
55,2020-06-02 18:05:16,Green,IV,16,Green loses Historic Territory (II)
56,2020-06-02 18:04:00,Green,IV,16,Green plays eventGreen scores 3 culture Current event: II / Independence Declaration The weakest civilization loses 1 colony (the player choses which one). Green must choose a colony to lose
57,2020-06-02 16:54:44,Purple,III,16,End turnPurple scores: 8 culture (now 98) 6 science (now 7) 1 food - consumption: 3 (now 4) 5 resources (now 6) Purple draws 3 military cards
58,2020-06-02 16:54:42,Purple,III,16,Purple discards 1 card
59,2020-06-02 16:54:31,Purple,III,16,Discard Phase1 military card must be discarded
60,2020-06-02 16:53:40,Purple,III,16,Purple takes Professional Sports in handPurple uses 2 civil action
61,2020-06-02 16:53:34,Purple,III,16,Purple puts Multimedia back in the rowPurple gets 1 civil action
62,2020-06-02 16:53:32,Purple,III,16,Purple puts Rockets back in the rowPurple gets 1 civil action
63,2020-06-02 16:53:15,Purple,III,16,Purple takes Rockets in handPurple uses 1 civil action
64,2020-06-02 16:52:49,Purple,III,16,Purple builds 1 stage of Fast Food ChainsPurple spends 4 resources
65,2020-06-02 16:52:33,Purple,III,16,Purple takes Multimedia in handPurple uses 1 civil action
66,2020-06-02 16:51:28,Purple,III,16,Purple builds Air ForcesPurple loses 4 military resource Purple spends 3 resources
67,2020-06-02 16:51:16,Purple,III,16,Purple plays PatriotismPurple gets 4 military resource Purple gets 1 military action
68,2020-06-02 16:51:09,Purple,III,16,Purple discovers Air ForcesPurple loses 12 science Purple scores 3 culture
69,2020-06-02 16:50:19,Purple,III,16,Purple takes Reserves in handPurple uses 2 civil action
70,2020-06-02 16:49:54,Purple,III,16,Purple plays eventPurple scores 3 culture Future events are now current events. Current event: II / Cold War The two strongest civilizations score 6 science. Orange scores 6 science Green scores 6 science
71,2020-06-02 16:46:32,Orange,III,16,End turnOrange scores: CORRUPTION! Orange loses 2 resources 13 culture (now 110) 4 science (now 13) 2 food - consumption: 4 (now 11) 4 resources (now 15) Orange draws 3 military cards
72,2020-06-02 16:46:29,Orange,III,16,No Discard Phase
73,2020-06-02 16:43:27,Orange,III,16,Orange builds 1 stage of First Space FlightOrange spends 1 resource
74,2020-06-02 16:43:13,Orange,III,16,Orange takes Movies in handOrange uses 2 civil action
75,2020-06-02 16:42:47,Orange,III,16,Orange elects Charles ChaplinJohannes Sebastian Bach dies Orange gets 1 civil action
76,2020-06-02 16:42:01,Orange,III,16,Johannes Sebastian Bachupgrades Philosophy to Opera using Efficient UpgradeOrange spends 1 resource
77,2020-06-02 16:41:47,Orange,III,16,Orange takes Charles Chaplin in handOrange uses 2 civil action
78,2020-06-02 16:40:51,Orange,III,16,Orange puts Movies back in the rowOrange gets 2 civil action
79,2020-06-02 16:40:34,Orange,III,16,Orange takes Movies in handOrange uses 2 civil action
80,2020-06-02 16:27:38,Orange,III,16,Raid casualties1 Alchemy 1 Journalism Orange produces 7 resources
81,2020-06-02 16:26:54,Purple,III,16,concedes defeat
82,2020-06-02 16:25:01,Orange,III,16,"Orange plays Raid against PurpleDestroy up to 2 of your rival's urban buildings: one of age II or older and one of age I or older. You gain resources equal to half their total cost, rounded up. Orange uses 2 military action"
83,2020-06-02 16:21:46,Grey,III,16,David Li quitsOrange scores 7 culture
84,2020-06-02 16:18:50,Green,III,16,End turnGreen scores: 10 culture (now 74) 4 science (now 11) 3 food - consumption: 0 (now 11) 5 resources (now 5) Green draws 3 military cards
85,2020-06-02 16:18:49,Green,III,16,No Discard Phase
86,2020-06-02 16:11:04,Green,III,16,Green builds WarriorGreen spends 2 resources
87,2020-06-02 16:10:48,Green,III,16,Green builds Bronze using Rich Land
88,2020-06-02 16:10:18,Green,III,16,Green takes Urban Growth in handGreen uses 3 civil action
89,2020-06-02 16:09:42,Green,III,16,Green increases populationGreen spends 2 food
90,2020-06-02 16:09:15,Green,III,16,Green builds KnightsGreen spends 3 resources
91,2020-06-02 16:08:57,Green,III,16,Green takes Military Build-Up in handGreen uses 3 civil action
92,2020-06-02 16:08:33,Green,III,16,Green colonizes a Vast TerritorySacrificed Units: 1 Cavalrymen Colonization bonus: +3 Total force: 6 Green produces 4 food
93,2020-06-02 16:08:08,Grey,III,16,Green wins Vast TerritoryWinning bid is 6
94,2020-06-02 16:08:08,Grey,III,16,Grey passes
95,2020-06-02 16:06:27,Green,III,16,Green bids 6
96,2020-06-02 16:01:38,Purple,III,16,Purple passes
97,2020-06-02 15:05:02,Orange,III,16,Orange passes
98,2020-06-02 14:57:20,Grey,III,16,Grey bids 4
99,2020-06-02 14:31:06,Green,III,16,Green bids 3
100,2020-06-02 14:27:53,Green,III,16,Green plays eventGreen scores 3 culture Current event: II / Vast Territory 4 food
101,2020-06-02 14:11:43,Purple,III,16,End turnPurple scores: Purple produces 1 extra resource (Acceptance of Supremacy)10 culture (now 84) 10 science (now 13) 1 food - consumption: 3 (now 3) 6 resources (now 8) Purple draws 3 military cards
102,2020-06-02 14:11:42,Purple,III,16,No Discard Phase
103,2020-06-02 14:11:19,Purple,III,16,Purple puts Multimedia back in the rowPurple gets 1 civil action
104,2020-06-02 14:09:16,Purple,III,16,Purple takes Multimedia in handPurple uses 1 civil action
105,2020-06-02 14:08:53,Purple,III,16,Purple takes Tanks in handPurple uses 1 civil action
106,2020-06-02 14:08:20,Purple,III,16,Purple increases populationPurple spends 5 food
107,2020-06-02 14:08:08,Purple,III,16,Purple builds JournalismPurple spends 6 resources
108,2020-06-02 14:08:01,Purple,III,16,Purple takes Engineering Genius in handPurple uses 2 civil action
109,2020-06-02 14:07:57,Purple,III,16,Purple takes Air Forces in handPurple uses 1 civil action
110,2020-06-02 14:07:46,Purple,III,16,Purple plays eventPurple scores 3 culture Current event: II / National Pride The civilization with the most culture points scores 5 culture. Orange scores 5 culture
111,2020-06-02 14:07:10,Orange,III,16,End turnOrange scores: 8 culture (now 85) 5 science (now 9) 2 food - consumption: 4 (now 9) 6 resources (now 6) Orange draws 1 military card
112,2020-06-02 14:07:08,Orange,III,16,Orange discards 2 cards
113,2020-06-02 14:06:34,Orange,III,16,Discard Phase2 military cards must be discarded
114,2020-06-02 14:05:04,Orange,III,16,Orange takes First Space Flight in handOrange uses 3 civil action
115,2020-06-02 14:03:34,Orange,III,16,Orange takes Reserves in handOrange uses 1 civil action
116,2020-06-02 14:03:28,Orange,III,16,Orange builds Air ForcesOrange spends 7 resources
117,2020-06-02 14:03:19,Orange,III,16,Orange discovers Air ForcesOrange loses 12 science
118,2020-06-02 14:03:10,Orange,III,16,Orange plays Revolutionary IdeaOrange gets 6 science
119,2020-06-02 14:02:57,Orange,III,16,Orange declares War over Culture on GreyThe victor takes 5 culture + 1 culture for each point of strength advantage from the defeated civilization. Orange uses 3 military action
120,2020-06-02 13:12:05,Grey,III,15,End turnGrey scores: Grey produces 1 resource less (Acceptance of Supremacy)6 culture (now 61) 2 science (now 7) -2 food - consumption: 3 (now 2) 5 resources (now 7) Grey draws 3 military cards
121,2020-06-02 13:12:03,Grey,III,15,Grey discards 2 cards
122,2020-06-02 13:11:52,Grey,III,15,Discard Phase2 military cards must be discarded
123,2020-06-02 13:11:19,Grey,III,15,Grey takes Military Theory in handGrey uses 1 civil action
124,2020-06-02 13:11:01,Grey,III,15,Grey plays ReservesGrey produces 3 food
125,2020-06-02 13:10:54,Grey,III,15,Grey builds Printing PressGrey spends 3 resources
126,2020-06-02 13:10:34,Grey,III,15,Grey takes Endowment for the Arts in handGrey uses 1 civil action
127,2020-06-02 13:10:30,Grey,III,15,Grey increases populationOcean Liner Service used
128,2020-06-02 13:05:43,Grey,III,15,"Grey plays eventGrey scores 3 culture Current event: II / Emigration Each civilization loses half of its discontent workers, rounded up (return them to your yellow bank). Purple loses 1 population"
