,time,player,age,round,text
0,2021-05-21 11:58:52,Orange,IV,18,End of game Check the journal to get the final impacts effects : Impact of Agriculture Impact of Colonies Impact of Competition Impact of Government Impact of Strength WINNER IS MICAH YOSPE AS PURPLE (208 PTS) 2nd is David Li as Green (175 pts) 3rd is X L as Orange (165 pts) 4th is teddy yeh as Grey (resigned)
1,2021-05-21 11:58:52,Green,IV,18,Bill Gates scoring Green scores 9 culture
2,2021-05-21 11:58:52,Green,IV,18,Impact of Strength Each civilizations score culture according to their relative strength: 15/10/5/0 for 4-player 14/7/0 for 3-player 10/0 for 2-player Orange scores 7 culture Green scores 14 culture
3,2021-05-21 11:58:51,Green,IV,18,Impact of Government Each civilization scores 2 culture per civil action and 1 culture per military action. Orange scores 15 culture Purple scores 21 culture Green scores 18 culture
4,2021-05-21 11:58:50,Green,IV,18,Impact of Competition Each civilization scores 1 culture per level of each of its military units and arenas. Orange scores 13 culture Purple scores 12 culture Green scores 18 culture
5,2021-05-21 11:58:49,Green,IV,18,Impact of Colonies Each civilization scores 3 culture per colony. Orange scores 12 culture Purple scores 3 culture Green scores 3 culture
6,2021-05-21 11:58:46,Green,IV,18,Impact of Agriculture Each civilization scores culture equal to the amount of food it produces with a bonus of 4 culture if this exceeds consumption. Orange scores 2 culture Purple scores 11 culture Green scores 10 culture
7,2021-05-21 11:58:39,Green,IV,18,End turn Green scores: 8 culture (now 103) 15 science (now 16) 2 food - consumption: 4 (now 2) 18 resources (now 21)
8,2021-05-21 11:58:39,Green,IV,17,End turn Green scores: 8 culture (now 103) 15 science (now 16) 2 food - consumption: 4 (now 2) 18 resources (now 21)
9,2021-05-21 11:58:35,Green,IV,17,No Discard Phase
10,2021-05-21 11:57:55,Green,IV,17,Green upgrades Swordsmen to Modern Infantry Green spends 4 resources
11,2021-05-21 11:57:42,Green,IV,17,Green builds 4 stages of Internet Green spends 12 resources Wonder completed Green scores 21 culture
12,2021-05-21 11:57:34,Green,IV,17,Green plays Endowment for the Arts Green scores 6 culture
13,2021-05-21 11:57:22,Green,IV,17,Green builds Movies Green spends 8 resources
14,2021-05-21 11:57:06,Green,IV,17,Green discovers Movies Green loses 10 science
15,2021-05-21 11:57:00,Green,IV,17,Green discovers Engineering Green loses 9 science
16,2021-05-21 11:56:52,Green,IV,17,Green increases population Green spends 7 food
17,2021-05-21 11:56:41,Green,IV,17,"Green plays event Green scores 3 culture Current event: II / Civil Unrest Each civilization loses 4 culture per discontent worker. All civilizations with the most discontent workers also returns 1 blue token to the box. If no one has discontent workers, this event has no effect. Event has no effect"
18,2021-05-21 11:52:55,Purple,IV,17,End turn Purple scores: 15 culture (now 161) 8 science (now 9) 3 food - consumption: 4 (now 4) 6 resources (now 6)
19,2021-05-21 11:52:53,Purple,IV,17,No Discard Phase
20,2021-05-21 11:52:25,Purple,IV,17,Purple plays Engineering Genius Purple builds 1 stage of First Space Flight Purple spends 4 resources Wonder completed Purple scores 24 culture
21,2021-05-21 11:52:11,Purple,IV,17,Purple builds Bread & Circuses Purple spends 2 resources
22,2021-05-21 11:51:42,Purple,IV,17,Purple upgrades Irrigation to Mechanized Agriculture using Efficient Upgrade
23,2021-05-21 11:51:31,Purple,IV,17,Purple discovers Mechanized Agriculture Purple loses 7 science
24,2021-05-21 11:40:32,Orange,IV,17,Orange colonizes a Inhabited Territory Sacrificed Units: 1 Air Forces 1 Colonization card +3 Total force: 8 Orange gets 2 population
25,2021-05-21 11:38:20,Purple,IV,17,Orange wins Inhabited Territory Winning bid is 8
26,2021-05-21 11:38:20,Purple,IV,17,Purple passes
27,2021-05-21 11:35:52,Orange,IV,17,Orange bids 8
28,2021-05-21 11:34:23,Green,IV,17,Green passes
29,2021-05-21 11:30:22,Purple,IV,17,Purple bids 5
30,2021-05-21 11:29:23,Purple,IV,17,Purple plays event Purple scores 3 culture Current event: II / Inhabited Territory Increase population by 2
31,2021-05-21 11:26:59,Orange,IV,17,End turn Winston Churchill scores 3 culture. Orange scores: FAMINE! Orange loses 4 culture. 12 culture (now 112) 4 science (now 10) 0 food - consumption: 2 (now 0) 4 resources (now 5)
32,2021-05-21 11:26:57,Orange,IV,17,No Discard Phase
33,2021-05-21 11:26:38,Orange,IV,17,Orange takes Fundamentalism in hand Orange uses 1 civil action
34,2021-05-21 11:26:34,Orange,IV,17,Orange takes Civil Service in hand Orange uses 1 civil action
35,2021-05-21 11:26:31,Orange,IV,17,Orange takes Patriotism in hand Orange uses 1 civil action
