,time,player,age,round,text
0,2020-04-29 17:53:03,Orange,IV,19,End of game Check the journal to get the final impacts effects : Impact of Industry Impact of Population Impact of Technology Impact of Variety WINNER IS DAVID LI AS ORANGE (188 PTS) 2nd is teddy yeh as Green (165 pts) 3rd is X L as Purple (140 pts) 4th is Micah Yospe as Grey (76 pts)
1,2020-04-29 17:53:02,Grey,IV,19,"Impact of Variety Each civilization scores 2 culture for each type of unit, urban building and special (blue) technology. Orange scores 16 culture Purple scores 14 culture Green scores 12 culture Grey scores 8 culture"
2,2020-04-29 17:53:01,Grey,IV,19,Impact of Technology Each civilization scores 4 culture for each of its level III technologies (level II in Advanced game). Orange scores 12 culture Green scores 16 culture
3,2020-04-29 17:52:51,Grey,IV,19,Impact of Population Each civilization scores 2 culture per content worker above 10. Orange scores 18 culture Purple scores 10 culture Green scores 4 culture Grey scores 8 culture
4,2020-04-29 17:52:47,Grey,IV,19,Impact of Industry Each civilization scores culture equal to the amount of resources its mines produce. (Ignore any production from other sources) Orange scores 7 culture Purple scores 8 culture Green scores 3 culture Grey scores 11 culture
5,2020-04-29 17:52:45,Grey,IV,19,End turn Grey scores: CORRUPTION! Grey loses 2 resources 13 culture (now 49) 6 science (now 12) 5 food - consumption: 2 (now 15) 8 resources (now 13)
6,2020-04-29 17:52:45,Grey,IV,18,End turn Grey scores: CORRUPTION! Grey loses 2 resources 13 culture (now 49) 6 science (now 12) 5 food - consumption: 2 (now 15) 8 resources (now 13)
7,2020-04-29 17:52:42,Grey,IV,18,No Discard Phase
8,2020-04-29 17:52:35,Grey,IV,18,Grey builds Alchemy Grey spends 5 resources
9,2020-04-29 17:52:24,Grey,IV,18,Grey increases population Grey spends 4 food
10,2020-04-29 17:52:19,Grey,IV,18,Grey builds Religion Grey spends 3 resources
11,2020-04-29 17:52:11,Grey,IV,18,Grey builds Religion Grey spends 3 resources
12,2020-04-29 17:52:01,Grey,IV,18,Grey builds Alchemy Grey spends 5 resources
13,2020-04-29 17:49:43,Orange,IV,18,Orange defends 1 Defense card +6 played 1 military card played 1 military card played Orange strength: 53 Grey strength: 6
14,2020-04-29 17:49:14,Grey,IV,18,"Grey plays Raid against Orange Destroy up to 2 of your rival's urban buildings: one of age III or older and one of age II or older. You gain resources equal to half their total cost, rounded up. Grey uses 3 military action"
15,2020-04-29 17:47:05,Green,IV,18,End turn Green scores: 17 culture (now 130) 10 science (now 15) 4 food - consumption: 2 (now 6) 3 resources (now 4)
16,2020-04-29 17:47:04,Green,IV,18,No Discard Phase
17,2020-04-29 17:46:59,Green,IV,18,Green takes Air Forces in hand Green uses 1 civil action
18,2020-04-29 17:46:54,Green,IV,18,Green discovers Oil Green loses 9 science
19,2020-04-29 17:46:46,Green,IV,18,Green builds Religion Green spends 3 resources
20,2020-04-29 17:46:37,Green,IV,18,Green builds Printing Press Green spends 3 resources
