,time,player,age,round,text
0,2021-03-11 16:47:11,Orange,IV,20,End of game Check the journal to get the final impacts effects : Impact of Population Impact of Progress Impact of Strength Impact of Technology Impact of Variety Impact of Balance WINNER IS X L AS ORANGE (281 PTS) 2nd is teddy yeh as Green (224 pts) 3rd is David Li as Grey (182 pts) 4th is Micah Yospe as Purple (resigned)
1,2021-03-11 16:47:11,Grey,IV,20,"Impact of Balance Each civilization scores culture equal to double the amount of whatever it produces the least (science, culture, food, or resource). Ignore corruption and consumption. Orange scores 6 culture Green scores 12 culture Grey scores 8 culture"
2,2021-03-11 16:47:09,Grey,IV,20,"Impact of Variety Each civilization scores 2 culture for each type of unit, urban building and special (blue) technology. Orange scores 12 culture Green scores 22 culture Grey scores 14 culture"
3,2021-03-11 16:47:07,Grey,IV,20,Impact of Technology Each civilization scores 4 culture for each of its level III technologies (level II in Advanced game). Orange scores 12 culture Green scores 20 culture Grey scores 8 culture
4,2021-03-11 16:47:07,Grey,IV,20,Impact of Strength Each civilizations score culture according to their relative strength: 15/10/5/0 for 4-player 14/7/0 for 3-player 10/0 for 2-player Orange scores 7 culture Grey scores 14 culture
5,2021-03-11 16:47:06,Grey,IV,20,Impact of Progress Each civilization scores 2 culture per level of each of its government and special (blue) technologies. Orange scores 20 culture Green scores 16 culture Grey scores 10 culture
6,2021-03-11 16:47:04,Grey,IV,20,Impact of Population Each civilization scores 2 culture per content worker above 10. Orange scores 16 culture Green scores 16 culture Grey scores 14 culture
7,2021-03-11 16:47:04,Grey,IV,20,End turn Grey scores: 10 culture (now 114) 9 science (now 9) 0 food - consumption: 4 (now 1) 6 resources (now 9)
8,2021-03-11 16:47:04,Grey,IV,19,End turn Grey scores: 10 culture (now 114) 9 science (now 9) 0 food - consumption: 4 (now 1) 6 resources (now 9)
9,2021-03-11 16:47:03,Grey,IV,19,No Discard Phase
10,2021-03-11 16:46:53,Grey,IV,19,Grey destroys Coal
11,2021-03-11 16:45:58,Grey,IV,19,Grey builds Multimedia Grey spends 11 resources
12,2021-03-11 16:45:36,Grey,IV,19,Grey builds Multimedia Grey spends 11 resources
13,2021-03-11 16:45:27,Grey,IV,19,Grey increases population Grey spends 5 food
14,2021-03-11 16:45:23,Grey,IV,19,Grey plays Reserves Grey produces 4 food
15,2021-03-11 16:45:13,Grey,IV,19,Grey destroys Alchemy
16,2021-03-11 16:45:04,Grey,IV,19,Grey discovers Multimedia Grey loses 9 science Grey scores 3 culture
17,2021-03-11 16:44:19,Grey,IV,19,Grey plays Armed Intervention against Green Take up to 7 culture from your rival. Grey uses 2 military action
18,2021-03-11 16:42:49,Green,IV,19,End turn Green scores: 17 culture (now 145) 7 science (now 7) 2 food - consumption: 4 (now 4) 12 resources (now 13)
19,2021-03-11 16:42:47,Green,IV,19,No Discard Phase
20,2021-03-11 16:42:39,Green,IV,19,Green plays Engineering Genius Green builds 1 stage of Fast Food Chains Wonder completed Green scores 21 culture
21,2021-03-11 16:42:29,Green,IV,19,Green builds Journalism Green spends 6 resources
22,2021-03-11 16:41:41,Green,IV,19,Green builds 3 stages of Fast Food Chains Green spends 12 resources
23,2021-03-11 16:41:34,Green,IV,19,Green discovers Rockets Green loses 8 science
24,2021-03-11 16:41:25,Green,IV,19,Green discovers Engineering Green loses 9 science
25,2021-03-11 16:34:13,Green,IV,19,Green cancels International Tourism
26,2021-03-11 16:32:14,Orange,IV,19,End turn Winston Churchill scores 3 culture. Orange scores: 21 culture (now 208) 5 science (now 17) 0 food - consumption: 3 (now 0) 6 resources (now 7)
27,2021-03-11 16:32:09,Orange,IV,19,No Discard Phase
28,2021-03-11 16:31:38,Orange,IV,19,Orange builds 3 stages of Hollywood Orange spends 16 resources Wonder completed Orange scores 26 culture
29,2021-03-11 16:31:29,Orange,IV,19,Orange takes Hollywood in hand Orange uses 3 civil action
30,2021-03-11 16:31:22,Orange,IV,19,Orange builds Opera using Urban Growth Orange spends 2 resources
31,2021-03-11 16:31:09,Orange,IV,19,Orange increases population Orange spends 4 food
32,2021-03-11 16:29:25,Orange,IV,19,Raid casualties 1 Journalism 1 Movies Orange produces 10 resources
33,2021-03-11 16:28:33,Green,IV,19,concedes defeat
34,2021-03-11 16:28:25,Green,IV,19,Green tries to defend Green strength: 42 Orange strength: 47
35,2021-03-11 16:26:10,Orange,IV,19,"Orange plays Raid against Green Destroy up to 2 of your rival's urban buildings: one of age III or older and one of age II or older. You gain resources equal to half their total cost, rounded up. Orange uses 3 military action"
36,2021-03-11 16:24:42,Orange,IV,19,Last turn Game ends at the end of the starting round
37,2021-03-11 16:24:42,Grey,IV,19,Last turn Game ends at the end of the starting round
38,2021-03-11 16:24:42,Grey,IV,18,End turn Grey scores: 6 culture (now 94) 3 science (now 9) 1 food - consumption: 3 (now 2) 9 resources (now 25)
39,2021-03-11 16:24:40,Grey,IV,18,No Discard Phase
40,2021-03-11 16:24:30,Grey,IV,18,Grey builds Air Forces Grey spends 7 resources
41,2021-03-11 16:24:24,Grey,IV,18,Grey destroys Alchemy
42,2021-03-11 16:24:11,Grey,IV,18,Grey puts Computers back in the row Grey gets 1 civil action
43,2021-03-11 16:23:59,Grey,IV,18,Grey builds Air Forces Grey spends 7 resources
44,2021-03-11 16:23:54,Grey,IV,18,Grey disbands Riflemen
45,2021-03-11 16:23:22,Grey,IV,18,Grey takes Efficient Upgrade in hand Grey uses 1 civil action
46,2021-03-11 16:23:19,Grey,IV,18,Grey takes Multimedia in hand Grey uses 1 civil action
47,2021-03-11 16:23:17,Grey,IV,18,Grey takes Computers in hand Grey uses 1 civil action
48,2021-03-11 16:23:12,Grey,IV,18,Grey takes Efficient Upgrade in hand Grey uses 2 civil action
49,2021-03-11 16:23:09,Grey,IV,18,Grey takes Reserves in hand Grey uses 2 civil action
50,2021-03-11 16:20:30,Green,IV,18,concedes defeat Grey scores 7 culture Green loses 7 culture
51,2021-03-11 16:19:55,Grey,IV,18,Grey plays Armed Intervention against Green Take up to 7 culture from your rival. Grey uses 2 military action
52,2021-03-11 16:15:48,Green,IV,18,End turn Green scores: 23 culture (now 114) 7 science (now 17) 2 food - consumption: 4 (now 2) 12 resources (now 19)
53,2021-03-11 16:15:47,Green,IV,18,Green discards 1 card
54,2021-03-11 16:15:40,Green,IV,18,Discard Phase 1 military card must be discarded
55,2021-03-11 16:15:34,Green,IV,18,Green takes Engineering Genius in hand Green uses 1 civil action
56,2021-03-11 16:14:57,Green,IV,18,Green builds Movies Green spends 11 resources
57,2021-03-11 16:14:53,Green,IV,18,Green destroys Philosophy
58,2021-03-11 16:14:27,Green,IV,18,Green puts Engineering Genius back in the row Green gets 1 civil action
59,2021-03-11 16:14:02,Green,IV,18,Green takes Engineering Genius in hand Green uses 1 civil action
60,2021-03-11 16:14:00,Green,IV,18,Green takes Engineering in hand Green uses 3 civil action
61,2021-03-11 16:13:47,Green,IV,18,Green builds Cavalrymen Green loses 5 military resource
62,2021-03-11 16:13:41,Green,IV,18,Green disbands Swordsmen
63,2021-03-11 16:13:25,Green,IV,18,Green builds Cannon Green loses 5 military resource
64,2021-03-11 16:13:18,Green,IV,18,Green increases population Green spends 5 food
65,2021-03-11 16:13:14,Green,IV,18,Green plays Military Build-Up Green gets 10 military resource
66,2021-03-11 16:11:20,Green,IV,18,Green plays event Green scores 3 culture Current event: III / Impact of Colonies Each civilization scores 3 culture per colony. Orange scores 6 culture Green scores 6 culture Grey scores 6 culture
67,2021-03-11 16:05:04,Orange,III,18,End turn Winston Churchill scores 3 culture. Orange scores: 18 culture (now 155) 5 science (now 12) 1 food - consumption: 2 (now 4) 6 resources (now 9) Orange draws 3 military cards
68,2021-03-11 16:05:03,Orange,III,18,No Discard Phase
69,2021-03-11 16:04:43,Orange,III,18,Orange takes Urban Growth in hand Orange uses 2 civil action
70,2021-03-11 16:04:36,Orange,III,18,Orange elects Winston Churchill Johannes Sebastian Bach dies Orange gets 1 civil action
71,2021-03-11 16:04:30,Orange,III,18,Orange puts Urban Growth back in the row Orange gets 2 civil action
72,2021-03-11 16:03:22,Orange,III,18,Orange takes Urban Growth in hand Orange uses 2 civil action
73,2021-03-11 16:03:17,Orange,III,18,Orange puts Mechanized Agriculture back in the row Orange gets 1 civil action
