,time,player,age,round,text
0,2020-10-15 21:54:27,Orange,IV,20,End of game#Check the journal to get the final impacts effects : Impact of Wonders Impact of Science Impact of Population Impact of Government Impact of Architecture WINNER IS DAVID LI AS ORANGE (244 PTS) 2nd is Micah Yospe as Grey (204 pts) 3rd is X L as Purple (199 pts) 4th is teddy yeh as Green (175 pts) #
1,2020-10-15 21:54:27,Grey,IV,20,Impact of Architecture#Each civilization scores 1 culture per level of its urban buildings. Orange scores 17 culture Purple scores 9 culture Green scores 11 culture Grey scores 17 culture #
2,2020-10-15 21:54:27,Grey,IV,20,Impact of Government#Each civilization scores 2 culture per civil action and 1 culture per military action. Orange scores 22 culture Purple scores 16 culture Green scores 17 culture Grey scores 21 culture #
3,2020-10-15 21:54:27,Grey,IV,20,Impact of Population#Each civilization scores 2 culture per content worker above 10. Orange scores 18 culture Purple scores 10 culture Green scores 6 culture Grey scores 10 culture #
4,2020-10-15 21:54:27,Grey,IV,20,Impact of Science#Score culture according to science rating: 15/10/5/0 for 4-player 14/7/0 for 3-player 10/0 for 2-player Orange scores 5 culture Purple scores 0 culture Green scores 15 culture Grey scores 10 culture #
5,2020-10-15 21:54:27,Grey,IV,20,Impact of Wonders#Each civilization scores culture for its wonders: 5 for age A 4 for age I 3 for age II 2 for age III Orange scores 9 culture Purple scores 12 culture Green scores 9 culture Grey scores 6 culture #
6,2020-10-15 21:54:27,Grey,IV,20,End turn#Grey scores: 4 food - consumption: 2 (now 5) 9 resources (now 9) 22 culture (now 140) 10 science (now 10) #
7,2020-10-15 21:53:19,Grey,IV,19,Grey upgrades Opera to Movies#Grey spends 3 resources #
8,2020-10-15 21:53:12,Grey,IV,19,Grey builds Journalism#Grey spends 4 resources #
9,2020-10-15 21:53:07,Grey,IV,19,Grey builds Journalism#Grey spends 4 resources #
10,2020-10-15 21:52:55,Grey,IV,19,Grey discovers Fundamentalism#19 science spent #
11,2020-10-15 21:47:38,Grey,IV,19,Grey increases population #Grey spends 4 food #
12,2020-10-15 21:47:31,Grey,IV,19,Grey increases population #Grey spends 4 food #
13,2020-10-15 21:47:21,Grey,IV,19,Grey takes Fundamentalism in hand#1 civil action used#
14,2020-10-15 21:47:16,Grey,IV,19,No Discard Phase##
15,2020-10-15 21:47:16,Grey,IV,19,Grey passes Political Phase##
16,2020-10-15 21:44:01,Green,IV,19,End turn#Green scores: 2 food - consumption: 2 (now 2) 9 resources (now 11) 15 culture (now 117) 13 science (now 18) #
17,2020-10-15 21:43:12,Green,IV,19,Green builds Multimedia#Green spends 11 resources #
18,2020-10-15 21:42:58,Green,IV,19,Green builds Multimedia#Green spends 11 resources #
19,2020-10-15 21:42:50,Green,IV,19,Green increases population #Green spends 4 food #
20,2020-10-15 21:42:44,Green,IV,19,Green increases population #Green spends 4 food #
21,2020-10-15 21:42:36,Green,IV,19,Green discovers Multimedia#9 science spent #
22,2020-10-15 21:42:24,Green,IV,19,Action Phase begins##
