,time,player,age,round,text
0,2021-07-01 14:45:46,Orange,IV,19,End of game Check the journal to get the final impacts effects : Impact of Agriculture Impact of Industry Impact of Wonders Impact of Balance WINNER IS X L AS ORANGE (196 PTS) 2nd is David Li as Purple (127 pts) 3rd is teddy yeh as Grey (114 pts) 4th is Micah Yospe as Green (resigned)
1,2021-07-01 14:45:46,Grey,IV,19,"Impact of Balance Each civilization scores culture equal to double the amount of whatever it produces the least (science, culture, food, or resource). Ignore corruption and consumption. Orange scores 10 culture Purple scores 8 culture"
2,2021-07-01 14:45:44,Grey,IV,19,Impact of Wonders Each civilization scores culture for each wonders: 5 for age A 4 for age I 3 for age II 2 for age III Orange scores 14 culture Purple scores 14 culture Grey scores 10 culture
3,2021-07-01 14:45:44,Grey,IV,19,Impact of Industry Each civilization scores culture equal to the amount of resources its mines produce. (Ignore any production from other sources) Orange scores 14 culture Purple scores 6 culture Grey scores 6 culture
4,2021-07-01 14:45:43,Grey,IV,19,Impact of Agriculture Each civilization scores culture equal to the amount of food it produces with a bonus of 4 culture if this exceeds consumption. Orange scores 9 culture Purple scores 5 culture
5,2021-07-01 14:45:42,Grey,IV,19,End turn Grey scores: 9 culture (now 98) 13 science (now 16) -3 food - consumption: 3 (now 0) 6 resources (now 9)
6,2021-07-01 14:45:42,Grey,IV,18,End turn Grey scores: 9 culture (now 98) 13 science (now 16) -3 food - consumption: 3 (now 0) 6 resources (now 9)
7,2021-07-01 14:45:41,Grey,IV,18,No Discard Phase
8,2021-07-01 14:45:28,Grey,IV,18,Grey builds Air Forces Grey loses 4 military resource Grey spends 3 resources
9,2021-07-01 14:45:21,Grey,IV,18,Grey plays Patriotism Grey gets 4 military resource Grey gets 1 military action
10,2021-07-01 14:45:14,Grey,IV,18,Grey plays Engineering Genius Grey builds 1 stage of First Space Flight Grey spends 4 resources Wonder completed Grey scores 28 culture
11,2021-07-01 14:45:08,Grey,IV,18,Grey discovers Air Forces Grey loses 12 science Grey scores 3 culture
12,2021-07-01 14:44:58,Grey,IV,18,Grey destroys Selective Breeding
13,2021-07-01 14:44:11,Grey,IV,18,Grey plays Reserves Grey produces 4 resources
14,2021-07-01 14:44:02,Grey,IV,18,Grey builds 3 stages of First Space Flight Grey spends 7 resources
15,2021-07-01 14:43:38,Grey,IV,18,Grey plays event Grey scores 3 culture Current event: II / National Pride The civilization with the most culture points scores 5 culture. Orange scores 5 culture
16,2021-07-01 14:42:55,Grey,IV,18,Orange wins War over Culture Attacker's strength: 39 Defender's strength: 50
17,2021-07-01 14:42:55,Purple,IV,18,End turn Winston Churchill scores 3 culture. Purple scores: 7 culture (now 94) 4 science (now 4) -1 food - consumption: 6 (now 1) 6 resources (now 9)
18,2021-07-01 14:42:54,Purple,IV,18,No Discard Phase
19,2021-07-01 14:42:29,Purple,IV,18,Purple takes Democracy in hand Purple uses 1 civil action
20,2021-07-01 14:41:07,Purple,IV,18,Purple builds 1 stage of Fast Food Chains Purple spends 4 resources Wonder completed Purple scores 25 culture
21,2021-07-01 14:40:50,Purple,IV,18,Purple builds Knights Purple spends 3 resources
22,2021-07-01 14:40:43,Purple,IV,18,Purple builds Warrior Purple spends 2 resources
23,2021-07-01 14:40:18,Purple,IV,18,Purple plays Reserves Purple produces 4 resources
24,2021-07-01 14:40:09,Purple,IV,18,Purple discovers Tanks Purple loses 9 science
25,2021-07-01 14:39:58,Purple,IV,18,Purple builds 1 stage of Fast Food Chains Purple spends 4 resources
26,2021-07-01 14:39:53,Purple,IV,18,Purple builds 1 stage of Fast Food Chains Purple spends 4 resources
27,2021-07-01 14:39:46,Purple,IV,18,Purple builds 1 stage of Fast Food Chains Purple spends 4 resources
28,2021-07-01 14:39:40,Purple,IV,18,Purple increases population Ocean Liner Service used
29,2021-07-01 14:30:21,Purple,IV,18,"Purple plays event Purple scores 3 culture Current event: II / Civil Unrest Each civilization loses 4 culture per discontent worker. All civilizations with the most discontent workers also returns 1 blue token to the box. If no one has discontent workers, this event has no effect. Event has no effect"
30,2021-07-01 14:28:21,Orange,IV,18,End turn Orange scores: 16 culture (now 128) 5 science (now 10) 2 food - consumption: 3 (now 2) 14 resources (now 18)
31,2021-07-01 14:28:20,Orange,IV,18,No Discard Phase
32,2021-07-01 14:27:56,Orange,IV,18,Orange builds 1 stage of Hollywood Orange spends 5 resources Wonder completed Orange scores 28 culture
33,2021-07-01 14:27:49,Orange,IV,18,Orange builds 2 stages of Hollywood Orange spends 11 resources
34,2021-07-01 14:27:40,Orange,IV,18,Orange builds Air Forces Orange spends 7 resources
35,2021-07-01 14:27:28,Orange,IV,18,Orange disbands Swordsmen
36,2021-07-01 14:27:04,Orange,IV,18,Orange builds Movies using Urban Growth Orange spends 6 resources
37,2021-07-01 14:26:51,Orange,IV,18,Orange discovers Air Forces Orange loses 12 science
38,2021-07-01 14:26:39,Orange,IV,18,Orange plays Revolutionary Idea Orange gets 6 science
39,2021-07-01 14:26:31,Orange,IV,18,Orange increases population Orange spends 5 food
40,2021-07-01 14:26:24,Orange,IV,18,Orange discovers Movies Orange loses 10 science
41,2021-07-01 14:25:53,Orange,IV,18,Orange plays event Orange scores 3 culture Future events are now current events. Current event: I / New Deposits Each civilization produces resources immediately. Ignore corruption. Orange produces 14 resources Purple produces 6 resources Grey produces 6 resources
42,2021-07-01 14:25:13,Orange,IV,18,Last turn Game ends at the end of the starting round
43,2021-07-01 14:25:13,Grey,IV,18,Last turn Game ends at the end of the starting round
44,2021-07-01 14:25:13,Grey,IV,17,End turn Grey scores: 9 culture (now 71) 13 science (now 15) 0 food - consumption: 3 (now 3) 6 resources (now 7)
45,2021-07-01 14:25:12,Grey,IV,17,No Discard Phase
46,2021-07-01 14:24:42,Grey,IV,17,Grey takes Modern Infantry in hand Grey uses 1 civil action
47,2021-07-01 14:24:34,Grey,IV,17,Grey takes Air Forces in hand Grey uses 1 civil action
48,2021-07-01 14:24:27,Grey,IV,17,Grey takes Patriotism in hand Grey uses 2 civil action
49,2021-07-01 14:24:15,Grey,IV,17,Grey takes Professional Sports in hand Grey uses 1 civil action
50,2021-07-01 14:24:07,Grey,IV,17,Grey upgrades Scientific Method to Computers Grey spends 2 resources
51,2021-07-01 14:24:02,Grey,IV,17,Grey discovers Engineering Grey loses 9 science Grey scores 3 culture
52,2021-07-01 14:23:19,Grey,IV,17,Grey adopts existing tactics II / Napoleonic Army
53,2021-07-01 14:23:14,Grey,IV,17,Grey builds Cannon Grey spends 5 resources
54,2021-07-01 14:23:08,Grey,IV,17,Grey destroys Bronze
55,2021-07-01 14:18:42,Grey,IV,17,Grey declares War over Culture on Orange The victor takes 5 culture + 1 culture for each point of strength advantage from the defeated civilization. Grey uses 3 military action
56,2021-07-01 14:12:16,Purple,IV,17,End turn Winston Churchill scores 3 culture. Purple scores: 7 culture (now 59) 4 science (now 9) 1 food - consumption: 4 (now 2) 6 resources (now 14)
57,2021-07-01 14:12:15,Purple,IV,17,Purple discards 1 card
58,2021-07-01 14:12:05,Purple,IV,17,Discard Phase 1 military card must be discarded
59,2021-07-01 14:10:52,Purple,IV,17,Purple upgrades Warrior to Modern Infantry Purple spends 5 resources
60,2021-07-01 14:09:44,Purple,IV,17,Purple takes Tanks in hand Purple uses 2 civil action
61,2021-07-01 14:09:25,Purple,IV,17,Purple puts Efficient Upgrade back in the row Purple gets 1 civil action
62,2021-07-01 14:08:31,Purple,IV,17,Purple takes Efficient Upgrade in hand Purple uses 1 civil action
63,2021-07-01 14:08:27,Purple,IV,17,Purple takes Fast Food Chains in hand Purple uses 4 civil action
