,time,player,age,round,text
0,2020-09-14 21:18:29,Orange,IV,20,End of game#Check the journal to get the final impacts effects : Impact of Science Impact of Population Impact of Industry Impact of Happiness Impact of Government Impact of Colonies WINNER IS DAVID LI AS PURPLE (200 PTS) 2nd is X L as Grey (197 pts) 3rd is teddy yeh as Orange (191 pts) 4th is Micah Yospe as Green (168 pts) #
1,2020-09-14 21:18:29,Grey,IV,20,Impact of Colonies#Each civilization scores 4 culture per colony. Orange scores 8 culture Purple scores 12 culture Green scores 0 culture Grey scores 8 culture #
2,2020-09-14 21:18:29,Grey,IV,20,Impact of Government#Each civilization scores 2 culture per civil action and 1 culture per military action. Orange scores 21 culture Purple scores 18 culture Green scores 21 culture Grey scores 22 culture #
3,2020-09-14 21:18:29,Grey,IV,20,Impact of Happiness#Each civilization scores 2 culture per happy face (max 16) and loses 2 per discontent worker. Orange scores 14 culture Purple scores 16 culture Green scores 12 culture Grey scores 8 culture #
4,2020-09-14 21:18:29,Grey,IV,20,Impact of Industry#Each civilization scores culture equal to the amount of resources it produce. Orange scores 7 culture Purple scores 6 culture Green scores 4 culture Grey scores 10 culture #
5,2020-09-14 21:18:29,Grey,IV,20,Impact of Population#Each civilization scores 2 culture per content worker above 10. Orange scores 10 culture Purple scores 12 culture Green scores 4 culture Grey scores 4 culture #
6,2020-09-14 21:18:29,Grey,IV,20,Impact of Science#Score culture according to science rating: 15/10/5/0 for 4-player 14/7/0 for 3-player 10/0 for 2-player Orange scores 5 culture Purple scores 0 culture Green scores 10 culture Grey scores 15 culture #
7,2020-09-14 21:18:29,Grey,IV,20,End turn#Grey scores: 0 food - consumption: 2 (now 2) 10 resources (now 10) 15 culture (now 130) 12 science (now 12) #
8,2020-09-14 21:17:53,Grey,IV,19,Grey upgrades Scientific Method to Computers#Grey spends 2 resources #
9,2020-09-14 21:17:44,Grey,IV,19,Grey takes Modern Infantry in hand#1 civil action used#
10,2020-09-14 21:17:25,Grey,IV,19,Grey builds Knights##
11,2020-09-14 21:17:17,Grey,IV,19,Grey destroys Iron##
12,2020-09-14 21:17:07,Grey,IV,19,Grey upgrades Iron to Oil#Grey spends 6 resources #
13,2020-09-14 21:16:59,Grey,IV,19,Grey builds Cannon##
14,2020-09-14 21:16:52,Grey,IV,19,Grey disbands Riflemen##
15,2020-09-14 21:16:37,Grey,IV,19,Grey upgrades Scientific Method to Computers#Grey spends 2 resources #
16,2020-09-14 21:16:32,Grey,IV,19,Grey plays Military Build-Up#Grey gets 9 resources to build military units #
17,2020-09-14 21:16:16,Grey,IV,19,Grey discovers Computers#8 science spent #
