,time,player,age,round,text
0,2020-06-24 10:35:53,Orange,IV,20,End of game Check the journal to get the final impacts effects : Impact of Technology Impact of Strength Impact of Progress Impact of Industry Impact of Competition Impact of Politicians WINNER IS X L AS PURPLE (354 PTS) 2nd is David Li as Orange (344 pts) 3rd is Micah Yospe as Green (297 pts) 4th is teddy yeh as Grey (288 pts)
1,2020-06-24 10:35:53,Grey,IV,20,Impact of Politicians Each civilization loses 2 culture for each empty slot on its blue bank. Orange loses 6 culture Purple loses 6 culture Green loses 10 culture Grey loses 0 culture
2,2020-06-24 10:35:53,Grey,IV,20,Impact of Competition Each civilization scores 1 culture per level of each of its military units and arenas. Orange scores 0 culture Purple scores 0 culture Green scores 0 culture Grey scores 0 culture
3,2020-06-24 10:35:53,Grey,IV,20,Impact of Industry Each civilization scores culture equal to the amount of resources it produce. Orange scores 8 culture Purple scores 8 culture Green scores 8 culture Grey scores 5 culture
4,2020-06-24 10:35:53,Grey,IV,20,Impact of Progress Each civilization scores 2 culture per level of each of its government and special (blue) technologies. Orange scores 18 culture Purple scores 8 culture Green scores 12 culture Grey scores 20 culture
5,2020-06-24 10:35:53,Grey,IV,20,Impact of Strength Score culture according to strength: 15/10/5/0 for 4-player 14/7/0 for 3-player 10/0 for 2-player Orange scores 10 culture Purple scores 0 culture Green scores 15 culture Grey scores 5 culture
6,2020-06-24 10:35:53,Grey,IV,20,Impact of Technology Each civilization scores 4 culture for each of its level III technologies (level II in Advanced game). Orange scores 8 culture Purple scores 4 culture Green scores 12 culture Grey scores 24 culture
7,2020-06-24 10:35:52,Grey,IV,20,End turn Grey scores: 1 food - consumption: 3 (now 4) 5 resources (now 5) 24 culture (now 234) 10 science (now 10)
8,2020-06-24 10:35:46,Grey,IV,19,Grey destroys Bronze
9,2020-06-24 10:35:27,Grey,IV,19,Grey destroys Bronze
10,2020-06-24 10:35:13,Grey,IV,19,Grey increases population Grey spends 4 food
11,2020-06-24 10:35:07,Grey,IV,19,Grey builds Warrior Grey spends 2 resources
12,2020-06-24 10:34:55,Grey,IV,19,Grey upgrades Scientific Method to Computers using Efficient Upgrade
13,2020-06-24 10:34:34,Grey,IV,19,Grey upgrades Drama to Movies Grey spends 7 resources
14,2020-06-24 10:34:01,Grey,IV,19,Grey plays Endowment for the Arts
15,2020-06-24 10:33:39,Grey,IV,19,Grey discovers Satellites 8 science spent
16,2020-06-24 10:33:20,Grey,IV,19,Grey discovers Mechanized Agriculture 7 science spent
17,2020-06-24 10:33:06,Grey,IV,19,Grey takes Mechanized Agriculture in hand 1 civil action used
18,2020-06-24 10:30:59,Grey,IV,19,No Discard Phase
19,2020-06-24 10:30:59,Green,IV,19,Green accepts pact offer
20,2020-06-24 10:21:37,Grey,IV,19,Grey proposes Peace Treaty to Green Grey is A Green is B The two civilizations cannot attack each other. Each civilization produces 1 extra culture.
21,2020-06-24 10:20:02,Green,IV,19,End turn Green scores: 2 food - consumption: 4 (now 2) 8 resources (now 8) 22 culture (now 260) 6 science (now 8)
22,2020-06-24 10:19:48,Green,IV,19,Green builds Warrior Green spends 2 resources
23,2020-06-24 10:19:41,Green,IV,19,Green builds Warrior Green spends 2 resources
24,2020-06-24 10:19:36,Green,IV,19,Green elects Thomas Cook
25,2020-06-24 10:19:31,Green,IV,19,Green increases population Green spends 7 food
26,2020-06-24 10:19:26,Green,IV,19,Green takes Thomas Cook in hand 1 civil action used
27,2020-06-24 10:19:22,Green,IV,19,Green plays Bountiful Harvest Green produces 4 food
28,2020-06-24 10:19:15,Green,IV,19,Green increases population Green spends 5 food
29,2020-06-24 10:19:05,Green,IV,19,Green builds Movies Green spends 9 resources
30,2020-06-24 10:18:59,Green,IV,19,Green discovers Fundamentalism 19 science spent
31,2020-06-24 10:18:53,Green,IV,19,Green plays Mineral Deposits Green produces 4 resources
32,2020-06-24 10:18:42,Green,IV,19,Action Phase begins
33,2020-06-24 10:18:42,Green,IV,19,Green discards 2 cards
34,2020-06-24 10:18:39,Green,IV,19,Discard Phase 2 military cards must be discarded
35,2020-06-24 10:18:39,Green,IV,19,Green passes Political Phase
36,2020-06-24 10:01:06,Purple,IV,19,End turn Purple scores: 0 food - consumption: 3 (now 1) 8 resources (now 8) 25 culture (now 340) 5 science (now 11)
37,2020-06-24 10:00:58,Purple,IV,19,Purple takes Multimedia in hand 1 civil action used
38,2020-06-24 10:00:55,Purple,IV,19,Purple takes Professional Sports in hand 2 civil actions used
39,2020-06-24 10:00:07,Purple,IV,19,Purple takes Engineering in hand 2 civil actions used
40,2020-06-24 09:59:52,Purple,IV,19,Purple builds Iron Purple spends 5 resources
41,2020-06-24 09:59:46,Purple,IV,19,Purple destroys Alchemy
42,2020-06-24 09:59:33,Purple,IV,19,Purple plays Mineral Deposits Purple produces 4 resources
43,2020-06-24 09:59:27,Purple,IV,19,Purple builds Journalism Purple spends 8 resources
44,2020-06-24 09:59:16,Purple,IV,19,Purple disbands Warrior
45,2020-06-24 09:58:37,Purple,IV,19,Action Phase begins
46,2020-06-24 09:58:37,Purple,IV,19,Purple discards 2 cards
47,2020-06-24 09:58:12,Purple,IV,19,Discard Phase 2 military cards must be discarded
48,2020-06-24 09:58:12,Purple,IV,19,Purple plays event Purple scores 3 culture Current event: III / Impact of Colonies Each civilization scores 4 culture per colony. Orange scores 16 culture Purple scores 8 culture Green scores 8 culture Grey scores 12 culture
49,2020-06-24 09:12:50,Orange,IV,19,End turn Orange scores: 6 food - consumption: 3 (now 7) 8 resources (now 8) 30 culture (now 290) 11 science (now 12)
50,2020-06-24 09:11:54,Orange,IV,19,Orange builds Philosophy Orange spends 3 resources
51,2020-06-24 09:11:37,Orange,IV,19,Orange takes Efficient Upgrade in hand 1 civil action used
52,2020-06-24 09:11:33,Orange,IV,19,Orange builds Philosophy Orange spends 3 resources
53,2020-06-24 09:09:19,Orange,IV,19,Orange increases population Orange spends 5 food
54,2020-06-24 09:08:56,Orange,IV,19,Orange increases population Orange spends 5 food
55,2020-06-24 09:08:48,Orange,IV,19,Orange increases population Orange spends 5 food
56,2020-06-24 09:08:04,Orange,IV,19,Orange discovers Military Theory 12 science spent
57,2020-06-24 09:06:47,Orange,IV,19,Orange elects Tomá Garrigue Masaryk
