,time,player,age,round,text
0,2020-06-26 14:58:16,Orange,IV,20,End of gameCheck the journal to get the final impacts effects : Impact of Technology Impact of Population Impact of Industry Impact of Happiness Impact of Competition Impact of Agriculture WINNER IS TEDDY YEH AS GREEN (301 PTS) 2nd is X L as Purple (283 pts) 3rd is David Li as Orange (259 pts) 4th is Micah Yospe as Grey (resigned)
1,2020-06-26 14:58:16,Green,IV,20,Sagrada Familia scoringGrey scores 16 culture
2,2020-06-26 14:58:16,Green,IV,20,Impact of AgricultureEach civilization scores culture equal to the amount of food its farms produce. Orange scores 4 culture Purple scores 7 culture Green scores 7 culture
3,2020-06-26 14:58:16,Green,IV,20,Impact of CompetitionEach civilization scores 1 culture per level of each of its military units and arenas. Orange scores 15 culture Purple scores 9 culture Green scores 10 culture
4,2020-06-26 14:58:16,Green,IV,20,Impact of HappinessEach civilization scores 2 culture per happy face (max 16) and loses 2 per discontent worker. Orange scores 10 culture Purple scores 16 culture Green scores 14 culture
5,2020-06-26 14:58:16,Green,IV,20,Impact of IndustryEach civilization scores culture equal to the amount of resources it produce. Orange scores 9 culture Purple scores 7 culture Green scores 2 culture
6,2020-06-26 14:58:16,Green,IV,20,Impact of PopulationEach civilization scores 2 culture per content worker above 10. Orange scores 20 culture Purple scores 6 culture Green scores 16 culture
7,2020-06-26 14:58:16,Green,IV,20,Impact of TechnologyEach civilization scores 4 culture for each of its level III technologies (level II in Advanced game). Orange scores 28 culture Purple scores 24 culture Green scores 16 culture
8,2020-06-26 14:58:16,Green,IV,20,End turnGreen scores: 3 food - consumption: 4 (now 8) 2 resources (now 4) 15 culture (now 236) 12 science (now 13)
9,2020-06-26 14:58:08,Green,IV,19,Green builds AgricultureGreen spends 2 resources
10,2020-06-26 14:58:01,Green,IV,19,Green builds DramaGreen spends 4 resources
11,2020-06-26 14:57:53,Green,IV,19,Green discovers Computers8 science spent Albert Einstein gives 3 culture
12,2020-06-26 14:57:45,Green,IV,19,Green discovers Oil9 science spent Albert Einstein gives 3 culture
13,2020-06-26 14:57:40,Green,IV,19,Green elects Albert Einstein
14,2020-06-26 14:57:31,Green,IV,19,Green destroys Iron
15,2020-06-26 14:57:23,Green,IV,19,Green destroys Iron
16,2020-06-26 14:57:09,Green,IV,19,Green takes Oil in hand2 civil actions used
