,time,player,age,round,text
0,2020-06-21 22:00:57,Orange,IV,20,End of game#Check the journal to get the final impacts effects : Impact of Wonders Impact of Strength Impact of Science Impact of Colonies Impact of Agriculture Impact of Politicians WINNER IS MICAH YOSPE AS ORANGE (216 PTS) WINNER IS TEDDY YEH AS GREY (216 PTS) 3rd is David Li as Green (198 pts) 4th is X L as Purple (97 pts) #
1,2020-06-21 22:00:57,Grey,IV,20,Impact of Politicians#Each civilization loses 2 culture for each empty slot on its blue bank. Orange loses 6 culture Purple loses 0 culture Green loses 8 culture Grey loses 2 culture #
2,2020-06-21 22:00:57,Grey,IV,20,Impact of Agriculture#Each civilization scores culture equal to the amount of food its farms produce. Orange scores 3 culture Purple scores 0 culture Green scores 6 culture Grey scores 6 culture #
3,2020-06-21 22:00:57,Grey,IV,20,Impact of Colonies#Each civilization scores 4 culture per colony. Orange scores 4 culture Purple scores 0 culture Green scores 12 culture Grey scores 0 culture #
4,2020-06-21 22:00:57,Grey,IV,20,Impact of Science#Score culture according to science rating: 15/10/5/0 for 4-player 14/7/0 for 3-player 10/0 for 2-player Orange scores 5 culture Purple scores 0 culture Green scores 10 culture Grey scores 15 culture #
5,2020-06-21 22:00:57,Grey,IV,20,Impact of Strength#Score culture according to strength: 15/10/5/0 for 4-player 14/7/0 for 3-player 10/0 for 2-player Orange scores 5 culture Purple scores 0 culture Green scores 15 culture Grey scores 10 culture #
6,2020-06-21 22:00:57,Grey,IV,20,Impact of Wonders#Each civilization scores culture for its wonders: 5 for age A 4 for age I 3 for age II 2 for age III Orange scores 7 culture Purple scores 9 culture Green scores 11 culture Grey scores 5 culture #
7,2020-06-21 22:00:57,Grey,IV,20,End turn#Grey scores: 3 food - consumption: 3 (now 4) 6 resources (now 6) 12 culture (now 182) 12 science (now 13) #
8,2020-06-21 22:00:43,Grey,IV,19,Grey discovers Tanks#9 science spent #
9,2020-06-21 22:00:25,Grey,IV,19,Grey builds Irrigation#Grey spends 4 resources #
10,2020-06-21 22:00:15,Grey,IV,19,Grey builds Religion#Grey spends 3 resources #
11,2020-06-21 21:59:58,Grey,IV,19,Grey increases population #Grey spends 4 food #
12,2020-06-21 21:59:35,Grey,IV,19,No Discard Phase##
13,2020-06-21 21:59:35,Grey,IV,19,Grey plays event#Grey scores 3 culture Current event: III / Impact of Technology Each civilization scores 4 culture for each of its level III technologies (level II in Advanced game). Orange scores 12 culture Purple scores 4 culture Green scores 16 culture Grey scores 12 culture #
14,2020-06-21 21:59:28,Green,IV,19,End turn#Green scores: 3 food - consumption: 3 (now 9) 6 resources (now 7) 10 culture (now 136) 9 science (now 12) #
15,2020-06-21 21:59:28,Grey,IV,19,Grey wins War over Culture#Attacker's strength: 22 Defender's strength: 16 Grey scores 6 culture Purple loses 6 culture#
16,2020-06-21 21:59:17,Green,IV,19,Green upgrades Printing Press to Multimedia using Efficient Upgrade ##
17,2020-06-21 21:59:04,Green,IV,19,Green plays Engineering Genius#Green builds 1 stage of First Space Flight Green spends 3 resources Wonder completed Green scores 24 culture #
18,2020-06-21 21:58:57,Green,IV,19,Green builds 2 stages of First Space Flight#Green spends 7 resources #
19,2020-06-21 21:58:49,Green,IV,19,Green discovers Air Forces#11 science spent #
20,2020-06-21 21:58:44,Green,IV,19,Green discovers Engineering#9 science spent #
21,2020-06-21 21:58:40,Green,IV,19,Green discovers Military Theory#12 science spent #
22,2020-06-21 21:57:40,Green,IV,19,No Discard Phase##
23,2020-06-21 21:57:40,Orange,IV,19,Orange concedes defeat#Green wins 7 culture Orange loses 7 culture #
24,2020-06-21 21:57:15,Green,IV,19,Green plays Armed Intervention against Orange#A rival loses 7 culture. You score 7 culture. 2 military actions used #
25,2020-06-21 21:56:28,Purple,IV,19,Purple destroys Organized religion##
26,2020-06-21 21:56:23,Purple,IV,19,Purple destroys Organized religion##
27,2020-06-21 21:56:17,Purple,IV,19,Purple destroys Organized religion##
28,2020-06-21 21:55:59,Purple,IV,19,Purple destroys Irrigation##
29,2020-06-21 21:55:37,Purple,IV,19,End turn#Purple scores: -1 food - consumption: 3 (now 0) 0 resources (now 0) 11 culture (now 90) 1 science (now 7) #
30,2020-06-21 21:55:37,Green,IV,19,Green wins Holy War#Attacker's strength: 28 Defender's strength: 16 Green scores 12 culture Purple loses 4 population Purple must destroy/disband 4 buildings/units #
31,2020-06-21 21:54:46,Purple,IV,19,Purple builds Warrior#Purple spends 2 resources #
32,2020-06-21 21:54:39,Purple,IV,19,Purple builds Riflemen#Purple spends 2 resources #
33,2020-06-21 21:54:24,Purple,IV,19,Purple builds Knights##
34,2020-06-21 21:54:15,Purple,IV,19,Purple builds Knights##
35,2020-06-21 21:54:07,Purple,IV,19,Purple destroys Agriculture##
36,2020-06-21 21:53:58,Purple,IV,19,Purple destroys Coal##
37,2020-06-21 21:53:49,Purple,IV,19,Purple destroys Philosophy##
38,2020-06-21 21:53:39,Purple,IV,19,Purple destroys Bronze##
39,2020-06-21 21:53:29,Purple,IV,19,Purple plays Military Build-Up#Purple gets 9 resources to build military units #
40,2020-06-21 21:53:16,Purple,IV,19,Action Phase begins##
41,2020-06-21 21:53:16,Purple,IV,19,Purple discards 2 cards ##
42,2020-06-21 21:52:53,Purple,IV,19,Discard Phase#2 military cards must be discarded#
43,2020-06-21 21:52:53,Purple,IV,19,Purple plays event#Purple scores 3 culture Current event: III / Impact of Progress Each civilization scores 2 culture per level of each of its government and special (blue) technologies. Orange scores 10 culture Purple scores 18 culture Green scores 10 culture Grey scores 20 culture #
44,2020-06-21 21:52:02,Orange,IV,19,End turn#Orange scores: 1 food - consumption: 2 (now 4) 6 resources (now 6) 21 culture (now 183) 6 science (now 7) #
45,2020-06-21 21:51:50,Orange,IV,19,Orange takes Oil in hand#1 civil action used#
46,2020-06-21 21:51:25,Orange,IV,19,Orange builds Opera#Orange spends 7 resources #
47,2020-06-21 21:51:19,Orange,IV,19,Orange discovers Democracy#21 science spent #
48,2020-06-21 21:50:21,Orange,IV,19,Orange plays Revolutionary Idea##
49,2020-06-21 21:46:34,Orange,IV,19,No Discard Phase##
50,2020-06-21 21:46:33,Orange,IV,19,Orange plays event#Orange scores 3 culture Current event: II / Iconoclasm Discard all leaders that are not from the current age. Tomá Garrigue Masaryk dies John Paul II dies Santiago Ramón y Cajal dies Sid Meier dies #
