,time,player,age,round,text
0,2020-05-05 10:05:49,Orange,IV,19,End of game#Check the journal to get the final impacts effects : Impact of Architecture Impact of Colonies Impact of Competition Impact of Government Impact of Technology Impact of Wonders WINNER IS DAVID LI AS GREY (254 PTS) 2nd is teddy yeh as Green (235 pts) 3rd is Micah Yospe as Orange (166 pts) 4th is X L as Purple (149 pts) #
1,2020-05-05 10:05:49,Grey,IV,19,Bill Gates scoring#Purple scores 4 culture #
2,2020-05-05 10:05:49,Grey,IV,19,Impact of Wonders#Each civilization scores culture for each wonders: 5 for age A 4 for age I 3 for age II 2 for age III Orange scores 11 culture Purple scores 3 culture Green scores 11 culture Grey scores 10 culture #
3,2020-05-05 10:05:42,Grey,IV,19,Impact of Technology#Each civilization scores 4 culture for each of its level III technologies (level II in Advanced game). Orange scores 12 culture Purple scores 8 culture Green scores 16 culture Grey scores 8 culture #
4,2020-05-05 10:05:37,Grey,IV,19,Impact of Government#Each civilization scores 2 culture per civil action and 1 culture per military action. Orange scores 20 culture Purple scores 12 culture Green scores 23 culture Grey scores 20 culture #
5,2020-05-05 10:05:36,Grey,IV,19,Impact of Competition#Each civilization scores 1 culture per level of each of its military units and arenas. Orange scores 4 culture Purple scores 18 culture Green scores 8 culture Grey scores 2 culture #
6,2020-05-05 10:05:34,Grey,IV,19,Impact of Colonies#Each civilization scores 3 culture per colony. Orange scores 3 culture Purple scores 3 culture Green scores 3 culture Grey scores 6 culture #
7,2020-05-05 10:05:31,Grey,IV,19,Impact of Architecture#Each civilization scores 1 culture per level of each of its urban buildings. Orange scores 5 culture Purple scores 8 culture Green scores 11 culture Grey scores 13 culture #
8,2020-05-05 10:05:28,Grey,IV,19,End turn#Grey scores: 20 culture (now 195) 8 science (now 11) 2 food - consumption: 4 (now 2) 5 resources (now 5) #
9,2020-05-05 10:05:27,Grey,IV,18,End turn#Grey scores: 20 culture (now 195) 8 science (now 11) 2 food - consumption: 4 (now 2) 5 resources (now 5) #
10,2020-05-05 10:05:23,Grey,IV,18,No Discard Phase##
11,2020-05-05 10:05:01,Grey,IV,18,Grey builds Printing Press#Grey spends 2 resources #
12,2020-05-05 10:04:31,Grey,IV,18,Grey increases population#Grey spends 7 food #
13,2020-05-05 10:04:23,Grey,IV,18,Grey upgrades Printing Press to Multimedia using Efficient Upgrade#Grey spends 3 resources #
14,2020-05-05 10:04:11,Grey,IV,18,Grey discovers Multimedia#Grey loses 9 science #
15,2020-05-05 10:04:01,Grey,IV,18,Grey passes Political Phase##
16,2020-05-05 09:55:47,Green,IV,18,End turn#Green scores: 13 culture (now 163) 8 science (now 16) 6 food - consumption: 4 (now 9) 6 resources (now 6) #
17,2020-05-05 09:55:45,Green,IV,18,No Discard Phase##
18,2020-05-05 09:55:31,Green,IV,18,Green takes Air Forces in hand#Green uses 1 civil action #
19,2020-05-05 09:55:21,Green,IV,18,Green takes Tanks in hand#Green uses 1 civil action #
20,2020-05-05 09:55:03,Green,IV,18,Green plays Engineering Genius#Green builds 1 stage of First Space Flight Green spends 4 resources Wonder completed Green scores 29 culture #
21,2020-05-05 09:54:32,Green,IV,18,Green builds Cavalrymen#Green loses 4 military resource Green spends 1 resource #
22,2020-05-05 09:54:10,Green,IV,18,Green plays Patriotism#Green gets 4 military resource Green gets 1 military action #
23,2020-05-05 09:53:44,Green,IV,18,Green increases population#Green spends 7 food #
24,2020-05-05 09:53:07,Green,IV,18,Green builds 1 stage of First Space Flight#Green spends 4 resources #
25,2020-05-05 09:52:56,Green,IV,18,Green builds 1 stage of First Space Flight#Green spends 2 resources #
26,2020-05-05 09:52:41,Green,IV,18,Green builds 1 stage of First Space Flight#Green spends 1 resource #
27,2020-05-05 09:51:52,Green,IV,18,"Green plays event#Green scores 3 culture Current event: III / Impact of Variety Each civilization scores 2 culture for each type of unit, urban building and special (blue) technology. Orange scores 14 culture Purple scores 20 culture Green scores 14 culture Grey scores 18 culture #"
28,2020-05-05 09:44:45,Purple,IV,18,End turn#UPRISING - NO PRODUCTION PHASE #
29,2020-05-05 09:44:43,Purple,IV,18,No Discard Phase##
30,2020-05-05 09:43:49,Purple,IV,18,Purple takes Engineering in hand#Purple uses 1 civil action #
31,2020-05-05 09:43:25,Purple,IV,18,Purple builds Air Forces#Purple spends 7 resources #
32,2020-05-05 09:43:17,Purple,IV,18,Purple discovers Air Forces#Purple loses 12 science #
33,2020-05-05 09:43:07,Purple,IV,18,Purple plays Revolutionary Idea#Purple gets 6 science #
34,2020-05-05 09:43:01,Purple,IV,18,Purple destroys Bronze##
35,2020-05-05 09:42:52,Purple,IV,18,Purple elects Bill Gates##
36,2020-05-05 09:15:18,Purple,IV,18,"Purple plays event#Purple scores 3 culture Current event: II / Emigration Each civilization loses half of its discontent workers, rounded up (return them to your yellow bank). Purple loses 1 population #"
37,2020-05-05 07:20:49,Purple,IV,18,Purple wins War over Culture#Attacker's strength: 33 Defender's strength: 23 #
38,2020-05-05 07:20:49,Orange,IV,18,End turn#Orange scores: 3 culture (now 97) 6 science (now 8) 7 food - consumption: 4 (now 7) 9 resources (now 9) #
39,2020-05-05 07:20:46,Orange,IV,18,No Discard Phase##
40,2020-05-05 07:19:36,Orange,IV,18,Orange discovers Movies#Orange loses 10 science #
41,2020-05-05 07:18:30,Orange,IV,18,Orange builds 2 stages of Fast Food Chains#Orange spends 8 resources Wonder completed Orange scores 27 culture #
42,2020-05-05 07:18:09,Orange,IV,18,Orange builds Agriculture#Orange spends 2 resources #
43,2020-05-05 07:17:50,Orange,IV,18,Orange builds Agriculture#Orange spends 2 resources #
44,2020-05-05 07:17:32,Orange,IV,18,Orange builds Knights#Orange spends 3 resources #
