,time,player,age,round,text
0,2020-12-01 13:39:24,Orange,IV,20,End of game#Check the journal to get the final impacts effects : Impact of Technology Impact of Progress Impact of Competition WINNER IS DAVID LI AS GREY (219 PTS) 2nd is teddy yeh as Orange (181 pts) 3rd is Micah Yospe as Purple (148 pts) 4th is X L as Green (142 pts) #
1,2020-12-01 13:39:24,Grey,IV,20,Sagrada Familia scoring#Orange scores 28 culture #
2,2020-12-01 13:39:24,Grey,IV,20,Impact of Competition#Each civilization scores 1 culture per level of each of its military units and arenas. Orange scores 11 culture Purple scores 5 culture Green scores 6 culture Grey scores 7 culture #
3,2020-12-01 13:39:24,Grey,IV,20,Impact of Progress#Each civilization scores 2 culture per level of each of its government and special (blue) technologies. Orange scores 14 culture Purple scores 16 culture Green scores 8 culture Grey scores 26 culture #
4,2020-12-01 13:39:24,Grey,IV,20,Impact of Technology#Each civilization scores 4 culture for each of its level III technologies (level II in Advanced game). Orange scores 12 culture Purple scores 8 culture Green scores 8 culture Grey scores 32 culture #
5,2020-12-01 13:39:24,Grey,IV,20,End turn#Grey scores: 2 food - consumption: 4 (now 2) 4 resources (now 10) 23 culture (now 154) 19 science (now 19) #
6,2020-12-01 13:38:46,Grey,IV,19,Grey builds Multimedia#Grey spends 8 resources #
7,2020-12-01 13:38:39,Grey,IV,19,Grey destroys Iron##
8,2020-12-01 13:38:27,Grey,IV,19,Grey builds Multimedia using Ideal Building Site #Grey spends 4 resources #
9,2020-12-01 13:38:17,Grey,IV,19,Grey discovers Professional Sports#7 science spent Albert Einstein gives 3 culture #
10,2020-12-01 13:38:12,Grey,IV,19,Grey discovers Multimedia#9 science spent Albert Einstein gives 3 culture #
11,2020-12-01 13:38:06,Grey,IV,19,Grey increases population #Grey spends 7 food #
12,2020-12-01 13:08:19,Grey,IV,19,No Discard Phase##
13,2020-12-01 13:08:19,Orange,IV,19,Orange colonizes a Developed Territory#Sacrificed Units: 1 Swordsmen Total force: 2 Orange scores 5 science#
14,2020-12-01 10:10:24,Green,IV,19,Orange wins Developed Territory#Winning bid is 2#
15,2020-12-01 10:10:24,Green,IV,19,Green passes##
16,2020-12-01 10:06:00,Purple,IV,19,Purple passes##
17,2020-12-01 09:47:51,Orange,IV,19,Orange bids 2##
18,2020-12-01 09:37:34,Grey,IV,19,Grey passes##
19,2020-12-01 09:36:44,Grey,IV,19,Grey plays event#Grey scores 3 culture Current event: II / Developed Territory 5 science #
20,2020-12-01 09:35:48,Green,IV,19,End turn#Green scores: 0 food - consumption: 0 (now 4) 0 resources (now 3) 10 culture (now 120) 1 science (now 6) #
21,2020-12-01 09:35:17,Green,IV,19,Green plays Tactics#III / Modern Army #
22,2020-12-01 09:34:52,Green,IV,19,Green builds Knights##
23,2020-12-01 09:34:48,Green,IV,19,Green builds Knights##
24,2020-12-01 09:34:43,Green,IV,19,Green builds Knights##
25,2020-12-01 09:34:38,Green,IV,19,Green plays Military Build-Up#Green gets 9 resources to build military units #
26,2020-12-01 09:34:30,Green,IV,19,Green builds Professional Sports using Ideal Building Site #Green spends 4 resources #
27,2020-12-01 09:34:19,Green,IV,19,Green elects Pierre de Coubertin##
28,2020-12-01 09:34:13,Green,IV,19,Green discovers Professional Sports#7 science spent #
29,2020-12-01 09:34:07,Green,IV,19,Green increases population #Green spends 2 food #
30,2020-12-01 09:34:02,Green,IV,19,Green increases population #Green spends 2 food #
31,2020-12-01 09:33:56,Green,IV,19,Green increases population #Green spends 2 food #
32,2020-12-01 09:33:51,Green,IV,19,Green increases population #Green spends 2 food #
33,2020-12-01 09:32:53,Green,IV,19,No Discard Phase##
34,2020-12-01 09:32:53,Grey,IV,19,International Agreement#Grey declines international agreement#
35,2020-12-01 09:32:03,Green,IV,19,Green plays event#Green scores 3 culture Current event: II / International Agreement The strongest civilization may immediately take up to 5 civil actions in cards by giving up its next political action. Then replenish the cards in the card row. #
36,2020-12-01 09:10:54,Purple,IV,19,End turn#Purple scores: 7 food - consumption: 3 (now 8) 6 resources (now 6) 10 culture (now 119) 2 science (now 8) #
37,2020-12-01 09:09:02,Purple,IV,19,Purple takes Patriotism in hand#0 civil action and 1 military action used#
38,2020-12-01 09:08:58,Purple,IV,19,Purple takes Internet in hand#3 civil actions used#
39,2020-12-01 09:08:50,Purple,IV,19,Purple builds Religion#Purple spends 3 resources #
40,2020-12-01 09:08:40,Purple,IV,19,Purple builds Religion#Purple spends 3 resources #
41,2020-12-01 09:08:35,Purple,IV,19,Purple increases population #Purple spends 5 food #
42,2020-12-01 09:08:31,Purple,IV,19,Purple increases population #Purple spends 5 food #
43,2020-12-01 08:25:38,Purple,IV,19,No Discard Phase##
44,2020-12-01 08:25:38,Grey,IV,19,Grey colonizes a Wealthy Territory#Sacrificed Units: 1 Swordsmen 1 Colonization card +3 1 Colonization card +3 Colonization bonus: +4 Total force: 12 Grey produces 8 resources #
45,2020-12-01 07:42:30,Purple,IV,19,Grey wins Wealthy Territory#Winning bid is 12#
46,2020-12-01 07:42:30,Purple,IV,19,Purple passes##
47,2020-12-01 01:12:17,Orange,IV,19,Orange passes##
48,2020-11-30 23:32:12,Grey,IV,19,Grey bids 12##
49,2020-11-30 23:29:54,Purple,IV,19,Purple bids 11##
50,2020-11-30 23:29:41,Purple,IV,19,Purple plays event#Purple scores 3 culture Current event: II / Wealthy Territory 8 resources #
51,2020-11-30 23:26:57,Green,IV,19,Green destroys Religion##
52,2020-11-30 23:25:07,Orange,IV,19,End turn#Orange scores: 0 food - consumption: 4 (now 2) 5 resources - corruption: 2 (now 5) 5 culture (now 116) 5 science (now 10) #
53,2020-11-30 23:25:07,Purple,IV,19,Purple wins Holy War#Attacker's strength: 10 Defender's strength: 5 Purple scores 3 culture Green loses 1 population Green must destroy/disband 1 building/unit #
54,2020-11-30 23:24:57,Orange,IV,19,Orange takes Engineering in hand#1 civil action used#
55,2020-11-30 23:24:43,Orange,IV,19,Orange plays Work of Art##
56,2020-11-30 23:24:39,Orange,IV,19,Orange elects Elvis Presley##
57,2020-11-30 23:24:34,Orange,IV,19,Orange takes Elvis Presley in hand#1 civil action used#
58,2020-11-30 23:24:19,Orange,IV,19,Orange builds 3 stages of Sagrada Familia#Orange spends 12 resources #
59,2020-11-30 23:24:15,Orange,IV,19,Orange builds 3 stages of Sagrada Familia#Orange spends 12 resources #
60,2020-11-30 23:24:06,Orange,IV,19,No Discard Phase##
61,2020-11-30 23:24:06,Orange,IV,19,Orange raids 3 Opera#Orange produces 13 resources #
62,2020-11-30 23:21:27,Purple,IV,19,Purple concedes defeat##
63,2020-11-30 23:20:06,Orange,IV,19,"Orange plays Raid against Purple#Destroy up to three of a rival's urban buildings of the same type and level. You produce resources equal to half the buildings' cost, rounded down. 3 military actions used #"
64,2020-11-30 23:15:17,Green,IV,19,Green destroys Religion##
65,2020-11-30 23:15:14,Green,IV,19,Green destroys Religion##
66,2020-11-30 23:15:10,Green,IV,19,Green destroys Iron##
67,2020-11-30 23:15:06,Green,IV,19,Green destroys Selective breeding##
68,2020-11-30 23:15:00,Green,IV,19,Green destroys Religion##
69,2020-11-30 23:14:51,Green,IV,19,Green destroys Iron##
70,2020-11-30 23:14:45,Green,IV,19,Green destroys Iron##
71,2020-11-30 23:14:38,Green,IV,19,Green destroys Selective breeding##
72,2020-11-30 23:14:28,Green,IV,19,Green destroys Scientific Method##
73,2020-11-30 23:14:13,Green,IV,19,Green destroys Philosophy##
74,2020-11-30 23:14:00,Orange,IV,19,Orange wins Holy War#Attacker's strength: 36 Defender's strength: 5 Orange scores 30 culture Green loses 10 population Green must destroy/disband 10 buildings/units #
75,2020-11-30 23:14:00,Green,IV,19,War resolution - Green sacrifices units#Green does not sacrifice #
76,2020-11-30 23:13:35,Orange,IV,19,War resolution - Orange sacrifices units#Orange does not sacrifice #
77,2020-11-30 22:48:09,Grey,IV,19,Last turn#Game ends at the end of the starting round Units may no longer be sacrificed #
78,2020-11-30 22:48:09,Grey,IV,19,End turn#Grey scores: 2 food - consumption: 4 (now 7) 6 resources (now 10) 17 culture (now 122) 13 science (now 16) #
79,2020-11-30 22:48:09,Grey,IV,19,Last turn#Game ends at the end of the starting round Units may no longer be sacrificed #
80,2020-11-30 22:47:52,Grey,IV,18,Grey discovers Civil Service#10 science spent Albert Einstein gives 3 culture #
81,2020-11-30 22:47:35,Grey,IV,18,Grey upgrades Scientific Method to Computers#Grey spends 1 resource #
82,2020-11-30 22:47:25,Grey,IV,18,Grey upgrades Opera to Movies#Grey spends 2 resources #
83,2020-11-30 22:47:21,Grey,IV,18,Grey upgrades Opera to Movies#Grey spends 2 resources #
84,2020-11-30 22:47:07,Grey,IV,18,Grey takes Multimedia in hand#2 civil actions used#
85,2020-11-30 22:47:04,Grey,IV,18,Grey takes Civil Service in hand#1 civil action used#
86,2020-11-30 22:47:00,Grey,IV,18,Action Phase begins##
87,2020-11-30 22:47:00,Grey,IV,18,Grey discards 1 cards ##
88,2020-11-30 22:32:22,Grey,IV,18,Discard Phase#1 military card must be discarded#
89,2020-11-30 22:32:21,Purple,IV,18,Purple defends#Sacrificed Units: 1 Knights 1 Knights 1 Riflemen Purple strength: 39 Grey strength: 39 #
90,2020-11-30 21:14:16,Grey,IV,18,"Grey plays Raid against Purple#Destroy up to three of a rival's urban buildings of the same type and level. You produce resources equal to half the buildings' cost, rounded down. 3 military actions used #"
