,time,player,age,round,text
0,2021-06-15 14:04:51,Orange,IV,18,End of gameCheck the journal to get the final impacts effects : Impact of Colonies Impact of Happiness Impact of Progress Impact of Technology Impact of Variety WINNER IS DAVID LI AS GREY (171 PTS) 2nd is X L as Green (164 pts) 3rd is Micah Yospe as Orange (150 pts) 4th is teddy yeh as Purple (137 pts)
1,2021-06-15 14:04:51,Grey,IV,18,Bill Gates scoringPurple scores 4 culture
2,2021-06-15 14:04:50,Grey,IV,18,"Impact of VarietyEach civilization scores 2 culture for each type of unit, urban building and special (blue) technology. Orange scores 18 culture Purple scores 12 culture Green scores 16 culture Grey scores 16 culture"
3,2021-06-15 14:04:46,Grey,IV,18,Impact of TechnologyEach civilization scores 4 culture for each of its level III technologies (level II in Advanced game). Orange scores 4 culture Purple scores 8 culture Green scores 12 culture Grey scores 12 culture
4,2021-06-15 14:04:44,Grey,IV,18,Impact of ProgressEach civilization scores 2 culture per level of each of its government and special (blue) technologies. Orange scores 20 culture Purple scores 12 culture Green scores 14 culture Grey scores 14 culture
5,2021-06-15 14:04:42,Grey,IV,18,Impact of HappinessEach civilization scores 2 culture per happy face (no more than 16 points) and loses 2 culture per discontent worker. Orange scores 8 culture Purple scores 12 culture Green scores 8 culture Grey scores 10 culture
6,2021-06-15 14:04:41,Grey,IV,18,Impact of ColoniesEach civilization scores 3 culture per colony. Orange scores 3 culture Green scores 9 culture Grey scores 3 culture
7,2021-06-15 14:04:39,Grey,IV,18,End turnGrey scores: 20 culture (now 116) 11 science (now 19) 0 food - consumption: 3 (now 1) 6 resources (now 8)
8,2021-06-15 14:04:38,Grey,IV,17,End turnGrey scores: 20 culture (now 116) 11 science (now 19) 0 food - consumption: 3 (now 1) 6 resources (now 8)
9,2021-06-15 14:04:37,Grey,IV,17,No Discard Phase
10,2021-06-15 14:03:55,Grey,IV,17,Grey plays PatriotismGrey gets 4 military resource Grey gets 1 military action
11,2021-06-15 14:03:43,Grey,IV,17,Grey builds TheologyGrey spends 5 resources
12,2021-06-15 14:03:38,Grey,IV,17,Grey plays ReservesGrey produces 4 resources
13,2021-06-15 14:03:27,Grey,IV,17,Grey builds MoviesGrey spends 11 resources
14,2021-06-15 14:03:21,Grey,IV,17,Grey builds Movies using Urban GrowthGrey spends 7 resources
15,2021-06-15 14:03:04,Grey,IV,17,Grey discovers MoviesGrey loses 10 science Grey scores 3 culture
16,2021-06-15 14:02:59,Grey,IV,17,Grey takes Movies in handGrey uses 1 civil action
17,2021-06-15 14:02:47,Grey,IV,17,Grey destroys Alchemy
18,2021-06-15 13:57:56,Grey,IV,17,Grey plays Endowment for the ArtsGrey scores 6 culture
19,2021-06-15 13:49:41,Grey,IV,17,Grey colonizes a Wealthy TerritorySacrificed Units: 1 Riflemen 1 Colonization card +3 1 Colonization card +3 Total force: 9 Grey produces 9 resources
20,2021-06-15 13:35:15,Green,IV,17,Grey wins Wealthy TerritoryWinning bid is 9
21,2021-06-15 13:35:15,Green,IV,17,Green passes
22,2021-06-15 13:05:51,Purple,IV,17,Purple passes
23,2021-06-15 12:17:18,Orange,IV,17,Orange passes
24,2021-06-15 11:49:27,Grey,IV,17,Grey bids 9
25,2021-06-15 11:35:02,Grey,IV,17,Grey plays eventGrey scores 3 culture Current event: II / Wealthy Territory 9 resources
26,2021-06-15 11:30:03,Green,IV,17,End turnGreen scores: 15 culture (now 105) 6 science (now 6) -1 food - consumption: 3 (now 0) 6 resources (now 6)
27,2021-06-15 11:30:02,Green,IV,17,Green discards 1 card
28,2021-06-15 11:29:54,Green,IV,17,Discard Phase1 military card must be discarded
29,2021-06-15 11:28:39,Green,IV,17,Green takes Multimedia in handGreen uses 1 civil action
30,2021-06-15 11:28:35,Green,IV,17,Green takes Computers in handGreen uses 2 civil action
31,2021-06-15 11:28:32,Green,IV,17,Green takes Oil in handGreen uses 1 civil action
32,2021-06-15 11:28:29,Green,IV,17,Green takes Urban Growth in handGreen uses 1 civil action
33,2021-06-15 11:28:01,Green,IV,17,Green sets up new tacticsIII / Entrenchments
34,2021-06-15 11:27:41,Green,IV,17,Green builds ReligionGreen spends 3 resources
35,2021-06-15 11:27:35,Green,IV,17,Green disbands Warrior
36,2021-06-15 11:27:24,Green,IV,17,Green upgrades Warrior to Modern InfantryGreen loses 3 military resource Green spends 2 resources
37,2021-06-15 11:27:15,Green,IV,17,"I have nothing to offer but blood, toil, tears, and sweat.Green gets 3 military resource Green gets 3 military science"
38,2021-06-15 11:26:48,Green,IV,17,Green builds MoviesGreen spends 9 resources
39,2021-06-15 11:26:41,Green,IV,17,Green discovers MoviesGreen loses 10 science
40,2021-06-15 11:17:31,Green,IV,17,Green plays eventGreen scores 3 culture Current event: II / Economic Progress Each player produces immediately: Evaluate corruption. Produce food. Evaluate consumption. Produce resources. CORRUPTION! Purple loses 4 resources Orange produces : 1 food - consumption: 3 Orange produces : 7 resources Purple produces : 2 food - consumption: 4 Purple produces : 4 resources Green produces : -1 food - consumption: 3 Green produces : 6 resources Grey produces : 0 food - consumption: 3 Grey produces : 6 resources
41,2021-06-15 10:58:52,Purple,IV,17,End turnPurple scores: CORRUPTION! Purple loses 2 resources 7 culture (now 89) 6 science (now 6) 2 food - consumption: 4 (now 8) 4 resources (now 13)
42,2021-06-15 10:58:48,Purple,IV,17,No Discard Phase
43,2021-06-15 10:58:37,Purple,IV,17,Purple takes Rockets in handPurple uses 1 civil action
44,2021-06-15 10:58:24,Purple,IV,17,Purple elects Bill Gates
45,2021-06-15 10:58:17,Purple,IV,17,Purple takes Bill Gates in handPurple uses 1 civil action
46,2021-06-15 10:58:04,Purple,IV,17,Purple upgrades Religion to TheologyPurple spends 2 resources
47,2021-06-15 10:57:59,Purple,IV,17,Purple discovers FundamentalismPurple loses 18 science
48,2021-06-15 10:57:52,Purple,IV,17,Purple takes Fundamentalism in handPurple uses 1 civil action
49,2021-06-15 10:57:47,Purple,IV,17,Purple plays Revolutionary IdeaPurple gets 6 science
50,2021-06-15 10:57:41,Purple,IV,17,Purple passes Political Phase
51,2021-06-15 10:26:06,Orange,IV,17,End turnOrange scores: 10 culture (now 97) 3 science (now 5) 1 food - consumption: 3 (now 1) 7 resources (now 7)
52,2021-06-15 10:26:04,Orange,IV,17,No Discard Phase
53,2021-06-15 10:25:26,Orange,IV,17,Orange takes Air Forces in handOrange uses 1 civil action
54,2021-06-15 10:25:10,Orange,IV,17,Orange upgrades Bronze to Iron using Efficient Upgrade
55,2021-06-15 10:24:53,Orange,IV,17,Orange builds PhilosophyOrange spends 3 resources
56,2021-06-15 10:24:39,Orange,IV,17,Orange builds OperaOrange spends 6 resources
57,2021-06-15 10:24:26,Orange,IV,17,Orange elects Charles Chaplin
58,2021-06-15 10:24:11,Orange,IV,17,Orange takes Charles Chaplin in handOrange uses 2 civil action
