,time,player,age,round,text
0,2021-03-28 21:57:48,Orange,IV,19,End of game#Check the journal to get the final impacts effects : Impact of Agriculture Impact of Architecture Impact of Colonies Impact of Happiness Impact of Population Impact of Progress WINNER IS X L AS ORANGE (375 PTS) 2nd is Micah Yospe as Green (352 pts) 3rd is David Li as Grey (320 pts) 4th is teddy yeh as Purple (313 pts) #
1,2021-03-28 21:57:48,Grey,IV,19,Bill Gates scoring#Purple scores 8 culture #
2,2021-03-28 21:57:48,Grey,IV,19,Impact of Progress#Each civilization scores 2 culture per level of each of its government and special (blue) technologies. Orange scores 18 culture Purple scores 12 culture Green scores 14 culture Grey scores 18 culture #
3,2021-03-28 21:57:47,Grey,IV,19,Impact of Population#Each civilization scores 2 culture per content worker above 10. Orange scores 8 culture Purple scores 12 culture Green scores 8 culture Grey scores 14 culture #
4,2021-03-28 21:57:46,Grey,IV,19,Impact of Happiness#Each civilization scores 2 culture per happy face (no more than 16 points) and loses 2 culture per discontent worker. Orange scores 8 culture Purple scores 16 culture Green scores 16 culture Grey scores 16 culture #
5,2021-03-28 21:57:45,Grey,IV,19,Impact of Colonies#Each civilization scores 3 culture per colony. Orange scores 15 culture Purple scores 6 culture #
6,2021-03-28 21:57:44,Grey,IV,19,Impact of Architecture#Each civilization scores 1 culture per level of each of its urban buildings. Orange scores 15 culture Purple scores 18 culture Green scores 16 culture Grey scores 16 culture #
7,2021-03-28 21:57:43,Grey,IV,19,Impact of Agriculture#Each civilization scores culture equal to the amount of food it produces with a bonus of 4 culture if this exceeds consumption. Orange scores 6 culture Purple scores 11 culture Green scores 3 culture Grey scores 10 culture #
8,2021-03-28 21:57:42,Grey,IV,19,End turn#Grey scores: 25 culture (now 246) 8 science (now 9) 2 food - consumption: 4 (now 8) 6 resources (now 7) #
9,2021-03-28 21:57:42,Grey,IV,18,End turn#Grey scores: 25 culture (now 246) 8 science (now 9) 2 food - consumption: 4 (now 8) 6 resources (now 7) #
10,2021-03-28 21:57:41,Grey,IV,18,No Discard Phase##
