,time,player,age,round,text
0,2020-03-28 19:23:11,Orange,IV,23,End of game#Check the journal to get the final impacts effects : Impact of Wonders Impact of Science Impact of Population Impact of Happiness Impact of Competition Impact of Agriculture WINNER IS TEDDY YEH AS GREY (380 PTS) 2nd is X L as Green (357 pts) 3rd is Micah Yospe as Orange (325 pts) 4th is Li David as Purple (177 pts) #
1,2020-03-28 19:23:11,Grey,IV,23,Impact of Agriculture#Each civilization scores culture equal to the amount of food its farms produce. Orange scores 3 culture Purple scores 4 culture Green scores 4 culture Grey scores 15 culture #
2,2020-03-28 19:23:11,Grey,IV,23,Impact of Competition#Each civilization scores 1 culture per level of each of its military units and arenas. Orange scores 3 culture Purple scores 3 culture Green scores 0 culture Grey scores 1 culture #
3,2020-03-28 19:23:11,Grey,IV,23,Impact of Happiness#Each civilization scores 2 culture per happy face (max 16) and loses 2 per discontent worker. Orange scores 16 culture Purple scores 16 culture Green scores 16 culture Grey scores 16 culture #
4,2020-03-28 19:23:11,Grey,IV,23,Impact of Population#Each civilization scores 2 culture per content worker above 10. Orange scores 16 culture Purple scores 6 culture Green scores 10 culture Grey scores 10 culture #
5,2020-03-28 19:23:11,Grey,IV,23,Impact of Science#Score culture according to science rating: 15/10/5/0 for 4-player 14/7/0 for 3-player 10/0 for 2-player Orange scores 0 culture Purple scores 5 culture Green scores 15 culture Grey scores 10 culture #
6,2020-03-28 19:23:11,Grey,IV,23,Impact of Wonders#Each civilization scores culture for its wonders: 5 for age A 4 for age I 3 for age II 2 for age III Orange scores 9 culture Purple scores 6 culture Green scores 8 culture Grey scores 12 culture #
7,2020-03-28 19:23:11,Grey,IV,23,End turn#Grey scores: 12 food - consumption: 3 (now 15) 11 resources (now 15) 24 culture (now 316) 12 science (now 37) #
8,2020-03-28 19:23:06,Grey,IV,22,Grey plays Mineral Deposits#Grey produces 4 resources #
9,2020-03-28 19:22:57,Grey,IV,22,Grey upgrades Religion to Theology#Grey spends 1 resource #
10,2020-03-28 19:22:50,Grey,IV,22,Grey upgrades Irrigation to Mechanized Agriculture#Grey spends 4 resources #
11,2020-03-28 19:22:41,Grey,IV,22,Grey builds Mechanized Agriculture#Grey spends 8 resources #
12,2020-03-28 19:22:32,Grey,IV,22,Grey increases population #Grey spends 5 food #
13,2020-03-28 19:22:28,Grey,IV,22,Grey discovers Engineering#9 science spent #
14,2020-03-28 19:22:22,Grey,IV,22,Grey plays Bountiful Harvest#Grey produces 4 food #
15,2020-03-28 19:22:15,Grey,IV,22,Grey upgrades Irrigation to Mechanized Agriculture#Grey spends 4 resources #
16,2020-03-28 19:22:08,Grey,IV,22,No Discard Phase##
17,2020-03-28 19:22:07,Grey,IV,22,Grey passes Political Phase##
18,2020-03-28 19:21:57,Green,IV,22,End turn#Green scores: 0 food - consumption: 4 (now 1) 12 resources (now 12) 29 culture (now 304) 13 science (now 15) #
19,2020-03-28 19:21:33,Green,IV,22,Green takes Oil in hand#1 civil action used#
20,2020-03-28 19:21:20,Green,IV,22,Green upgrades Bronze to Coal#Green spends 6 resources #
21,2020-03-28 19:21:09,Green,IV,22,Green upgrades Journalism to Multimedia#Green spends 2 resources #
22,2020-03-28 19:21:05,Green,IV,22,Green upgrades Journalism to Multimedia#Green spends 2 resources #
23,2020-03-28 19:21:00,Green,IV,22,Green upgrades Journalism to Multimedia#Green spends 2 resources #
24,2020-03-28 19:20:54,Green,IV,22,Green upgrades Journalism to Multimedia#Green spends 2 resources #
25,2020-03-28 19:20:47,Green,IV,22,Green discovers Multimedia#9 science spent #
26,2020-03-28 19:20:36,Green,IV,22,No Discard Phase##
27,2020-03-28 19:20:36,Green,IV,22,Green passes Political Phase##
28,2020-03-28 19:20:19,Purple,IV,22,End turn#Purple scores: 1 food - consumption: 3 (now 1) 6 resources (now 8) 10 culture (now 137) 6 science (now 14) #
29,2020-03-28 19:20:08,Purple,IV,22,Purple builds Printing Press#Purple spends 3 resources #
30,2020-03-28 19:19:50,Purple,IV,22,Purple increases population #Purple spends 5 food #
31,2020-03-28 19:19:39,Purple,IV,22,Purple takes Revolutionary Idea in hand#1 civil action used#
32,2020-03-28 19:19:20,Purple,IV,22,Purple builds 1 stage of Fast Food Chains#Purple spends 4 resources Wonder completed Purple scores 17 culture #
33,2020-03-28 19:19:14,Purple,IV,22,Purple builds 3 stages of Fast Food Chains#Purple spends 12 resources #
34,2020-03-28 19:19:00,Purple,IV,22,Purple takes Fast Food Chains in hand#2 civil actions used#
35,2020-03-28 19:18:32,Purple,IV,22,Action Phase begins##
36,2020-03-28 19:18:32,Purple,IV,22,Purple discards 2 cards ##
37,2020-03-28 19:18:27,Purple,IV,22,Discard Phase#1 military card must be discarded#
38,2020-03-28 19:18:27,Purple,IV,22,Purple passes Political Phase##
39,2020-03-28 19:17:49,Orange,IV,22,End turn#Orange scores: 1 food - consumption: 2 (now 2) 7 resources (now 8) 20 culture (now 278) 3 science (now 3) #
40,2020-03-28 19:17:15,Orange,IV,22,Orange increases population #Orange spends 4 food #
41,2020-03-28 19:17:06,Orange,IV,22,Orange builds Tanks#Orange spends 7 resources #
42,2020-03-28 19:16:45,Orange,IV,22,Orange discovers Tanks#9 science spent Albert Einstein gives 3 culture #
43,2020-03-28 19:16:31,Orange,IV,22,Orange takes Tanks in hand#1 civil action used#
44,2020-03-28 19:15:45,Orange,IV,22,Orange puts Fast Food Chains back in the row#4 civil actions recovered#
45,2020-03-28 19:15:12,Orange,IV,22,Orange takes Fast Food Chains in hand#4 civil actions used#
46,2020-03-28 19:14:30,Orange,IV,22,Action Phase begins##
47,2020-03-28 19:14:29,Orange,IV,22,Orange discards 3 cards ##
48,2020-03-28 19:14:22,Orange,IV,22,Discard Phase#3 military cards must be discarded#
49,2020-03-28 19:14:21,Orange,IV,22,Orange passes Political Phase##
50,2020-03-28 19:14:10,Grey,IV,22,Last turn#Game ends at the end of the starting round Units may no longer be sacrificed #
51,2020-03-28 19:14:10,Grey,IV,22,End turn#Grey scores: 1 food - consumption: 3 (now 4) 11 resources (now 17) 24 culture (now 292) 12 science (now 34) #
52,2020-03-28 19:14:10,Grey,IV,22,Last turn#Game ends at the end of the starting round Units may no longer be sacrificed #
53,2020-03-28 19:14:03,Grey,IV,21,Grey takes Engineering in hand#1 civil action used#
54,2020-03-28 19:13:50,Grey,IV,21,Grey builds Religion#Grey spends 3 resources #
55,2020-03-28 19:13:31,Grey,IV,21,Grey increases population #Grey spends 5 food #
56,2020-03-28 19:13:23,Grey,IV,21,Grey builds 3 stages of First Space Flight#Grey spends 16 resources Wonder completed Grey scores 27 culture #
57,2020-03-28 19:13:07,Grey,IV,21,Grey builds Religion#Grey spends 3 resources #
58,2020-03-28 19:12:49,Grey,IV,21,Grey discovers Mechanized Agriculture#7 science spent #
59,2020-03-28 19:12:41,Grey,IV,21,Grey takes Mechanized Agriculture in hand#2 civil actions used#
60,2020-03-28 19:12:32,Grey,IV,21,No Discard Phase##
61,2020-03-28 19:12:32,Grey,IV,21,Grey passes Political Phase##
62,2020-03-28 19:12:23,Green,IV,21,End turn#Green scores: 0 food - consumption: 4 (now 1) 10 resources (now 14) 25 culture (now 275) 9 science (now 11) #
63,2020-03-28 19:12:14,Green,IV,21,Green takes Computers in hand#1 civil action used#
64,2020-03-28 19:12:07,Green,IV,21,Green takes Multimedia in hand#3 civil actions used#
65,2020-03-28 19:11:41,Green,IV,21,Green builds Journalism#Green spends 6 resources #
66,2020-03-28 19:11:33,Green,IV,21,Green destroys Philosophy##
67,2020-03-28 19:10:42,Green,IV,21,Green puts Fast Food Chains back in the row#5 civil actions recovered#
