,time,player,age,round,text
0,2021-03-17 14:48:05,Orange,IV,18,End of game Check the journal to get the final impacts effects : Impact of Agriculture Impact of Government Impact of Wonders Impact of Balance WINNER IS DAVID LI AS GREY (179 PTS) 2nd is X L as Purple (177 pts) 3rd is Micah Yospe as Orange (111 pts) 4th is teddy yeh as Green (100 pts)
1,2021-03-17 14:48:05,Grey,IV,18,"Impact of Balance Each civilization scores culture equal to double the amount of whatever it produces the least (science, culture, food, or resource). Ignore corruption and consumption. Orange scores 8 culture Purple scores 6 culture Green scores 8 culture Grey scores 16 culture"
2,2021-03-17 14:48:03,Grey,IV,18,Impact of Wonders Each civilization scores culture for each wonders: 5 for age A 4 for age I 3 for age II 2 for age III Purple scores 9 culture Green scores 8 culture Grey scores 9 culture
3,2021-03-17 14:48:01,Grey,IV,18,Impact of Government Each civilization scores 2 culture per civil action and 1 culture per military action. Orange scores 16 culture Purple scores 15 culture Green scores 16 culture Grey scores 20 culture
4,2021-03-17 14:48:00,Grey,IV,18,Impact of Agriculture Each civilization scores culture equal to the amount of food it produces with a bonus of 4 culture if this exceeds consumption. Orange scores 8 culture Purple scores 3 culture Green scores 10 culture Grey scores 19 culture
5,2021-03-17 14:47:59,Grey,IV,18,End turn Grey scores: 8 culture (now 115) 13 science (now 17) 12 food - consumption: 3 (now 22) 10 resources (now 10)
6,2021-03-17 14:47:59,Grey,IV,17,End turn Grey scores: 8 culture (now 115) 13 science (now 17) 12 food - consumption: 3 (now 22) 10 resources (now 10)
7,2021-03-17 14:47:57,Grey,IV,17,No Discard Phase
8,2021-03-17 14:31:49,Grey,IV,17,Grey plays Engineering Genius Grey builds 1 stage of Fast Food Chains Wonder completed Grey scores 23 culture
9,2021-03-17 14:31:38,Grey,IV,17,Grey builds Warrior Grey spends 2 resources
10,2021-03-17 14:31:28,Grey,IV,17,Grey increases population Grey spends 5 food
11,2021-03-17 14:31:18,Grey,IV,17,Grey builds 3 stages of Fast Food Chains Grey spends 12 resources
12,2021-03-17 14:31:10,Grey,IV,17,Grey discovers Engineering Grey loses 9 science Grey scores 3 culture
13,2021-03-17 14:30:44,Grey,IV,17,Grey plays Reserves Grey produces 4 resources
14,2021-03-17 14:30:35,Grey,IV,17,Grey plays Reserves Grey produces 4 resources
15,2021-03-17 14:30:25,Grey,IV,17,Grey builds Mechanized Agriculture Grey spends 8 resources
16,2021-03-17 14:30:20,Grey,IV,17,Grey increases population Grey spends 5 food
17,2021-03-17 14:22:47,Grey,IV,17,Grey plays Armed Intervention against Orange Take up to 7 culture from your rival. Grey uses 2 military action
18,2021-03-17 14:12:41,Green,IV,17,End turn Green scores: 9 culture (now 58) 4 science (now 8) 3 food - consumption: 3 (now 9) 6 resources (now 8)
19,2021-03-17 14:12:39,Green,IV,17,Green discards 2 cards
20,2021-03-17 14:12:33,Green,IV,17,Discard Phase 2 military cards must be discarded
21,2021-03-17 14:12:23,Green,IV,17,Green takes First Space Flight in hand Green uses 4 civil action
22,2021-03-17 14:12:11,Green,IV,17,Green builds Air Forces Green spends 7 resources
23,2021-03-17 14:12:07,Green,IV,17,Green discovers Air Forces Green loses 12 science
24,2021-03-17 14:12:01,Green,IV,17,Green plays Revolutionary Idea Green gets 6 science
25,2021-03-17 10:43:42,Grey,IV,17,Grey colonizes a Vast Territory Sacrificed Units: 1 Swordsmen 1 Colonization card +3 Colonization bonus: +3 Total force: 8 Grey produces 4 food
26,2021-03-17 10:40:12,Green,IV,17,Grey wins Vast Territory Winning bid is 8
27,2021-03-17 10:40:12,Green,IV,17,Green passes
28,2021-03-17 08:53:42,Purple,IV,17,Purple passes
29,2021-03-17 08:49:47,Orange,IV,17,Orange passes
30,2021-03-17 08:21:11,Grey,IV,17,Grey bids 8
31,2021-03-17 07:00:47,Green,IV,17,Green bids 3
32,2021-03-17 07:00:22,Green,IV,17,Green plays event Green scores 3 culture Current event: II / Vast Territory 4 food
33,2021-03-17 06:47:35,Purple,IV,17,End turn Winston Churchill scores 3 culture. Purple scores: 14 culture (now 144) 6 science (now 13) 0 food - consumption: 3 (now 2) 4 resources (now 6)
34,2021-03-17 06:47:34,Purple,IV,17,No Discard Phase
35,2021-03-17 06:45:20,Purple,IV,17,Purple takes Oil in hand Purple uses 1 civil action
36,2021-03-17 06:44:26,Purple,IV,17,Purple builds Theology Purple spends 5 resources
37,2021-03-17 06:44:09,Purple,IV,17,Purple destroys Iron
38,2021-03-17 06:43:54,Purple,IV,17,Purple builds Journalism Purple spends 8 resources
39,2021-03-17 06:43:48,Purple,IV,17,Purple destroys Alchemy
40,2021-03-17 06:24:14,Purple,IV,17,Purple puts Democracy back in the row Purple gets 2 civil action
41,2021-03-17 06:24:09,Purple,IV,17,Purple takes Democracy in hand Purple uses 2 civil action
42,2021-03-17 06:16:50,Orange,IV,17,concedes defeat Purple scores 7 culture Orange loses 7 culture
43,2021-03-17 05:41:50,Purple,IV,17,Purple plays Armed Intervention against Orange Take up to 7 culture from your rival. Purple uses 2 military action
44,2021-03-17 05:06:12,Orange,IV,17,End turn Orange scores: 11 culture (now 93) 5 science (now 21) 1 food - consumption: 3 (now 5) 4 resources (now 5)
45,2021-03-17 05:06:11,Orange,IV,17,Orange discards 4 cards
46,2021-03-17 05:06:00,Orange,IV,17,Discard Phase 3 military cards must be discarded
47,2021-03-17 05:05:51,Orange,IV,17,Orange takes Professional Sports in hand Orange uses 1 civil action
48,2021-03-17 05:05:30,Orange,IV,17,Orange takes Rockets in hand Orange uses 2 civil action
49,2021-03-17 05:05:13,Orange,IV,17,Orange takes Movies in hand Orange uses 1 civil action
50,2021-03-17 05:04:02,Orange,IV,17,Orange builds Cannon Orange spends 5 resources
51,2021-03-17 05:03:42,Orange,IV,17,Orange disbands Warrior
52,2021-03-17 05:03:19,Orange,IV,17,Orange builds Knights Orange spends 3 resources
53,2021-03-17 05:02:09,Orange,IV,17,Orange plays Reserves Orange produces 4 resources
54,2021-03-17 05:01:47,Orange,IV,17,Orange plays Revolutionary Idea Orange gets 6 science
55,2021-03-17 04:59:13,Orange,IV,17,Orange passes Political Phase
56,2021-03-16 23:23:59,Orange,IV,17,Last turn Game ends at the end of the starting round
57,2021-03-16 23:23:59,Grey,IV,17,Last turn Game ends at the end of the starting round
58,2021-03-16 23:23:59,Grey,III,16,End turn Grey scores: 8 culture (now 74) 13 science (now 13) 7 food - consumption: 3 (now 16) 10 resources (now 14)
59,2021-03-16 23:23:58,Grey,III,16,No Discard Phase
60,2021-03-16 23:14:36,Grey,III,16,Grey takes Engineering in hand Grey uses 2 civil action
61,2021-03-16 23:14:32,Grey,III,16,Grey puts Endowment for the Arts back in the row Grey gets 2 civil action
62,2021-03-16 23:05:33,Grey,III,16,Grey builds Air Forces Grey spends 7 resources
63,2021-03-16 23:05:27,Grey,III,16,Grey takes Endowment for the Arts in hand Grey uses 2 civil action
64,2021-03-16 23:05:25,Grey,III,16,Grey puts Engineering back in the row Grey gets 2 civil action
65,2021-03-16 23:05:14,Grey,III,16,Grey takes Efficient Upgrade in hand Grey uses 1 civil action
66,2021-03-16 23:05:09,Grey,III,16,Grey takes Engineering in hand Grey uses 2 civil action
67,2021-03-16 23:05:02,Grey,III,16,Grey increases population Grey spends 5 food
68,2021-03-16 23:04:54,Grey,III,16,Grey builds Movies Grey spends 11 resources
69,2021-03-16 23:04:48,Grey,III,16,Grey increases population Grey spends 5 food
70,2021-03-16 23:04:44,Grey,III,16,Grey discovers Movies Grey loses 10 science Grey scores 3 culture
71,2021-03-16 23:04:38,Grey,III,16,Grey discovers Selective Breeding Grey loses 5 science Grey scores 3 culture
72,2021-03-16 21:11:11,Grey,III,16,Raid casualties 1 Alchemy 1 Computers Grey produces 9 resources
73,2021-03-16 21:04:03,Green,III,16,concedes defeat
74,2021-03-16 20:17:49,Grey,III,16,"Grey plays Raid against Green Destroy up to 2 of your rival's urban buildings: one of age III or older and one of age II or older. You gain resources equal to half their total cost, rounded up. Grey uses 3 military action"
75,2021-03-16 19:13:13,Green,III,16,End turn Green scores: 13 culture (now 46) 9 science (now 10) 3 food - consumption: 3 (now 6) 6 resources (now 9) Green draws 3 military cards
76,2021-03-16 19:13:12,Green,III,16,No Discard Phase
77,2021-03-16 19:11:35,Green,III,16,Green takes Air Forces in hand Green uses 3 civil action
78,2021-03-16 19:10:41,Green,III,16,Green upgrades Alchemy to Computers Green spends 5 resources
79,2021-03-16 19:10:30,Green,III,16,Green upgrades Alchemy to Computers Green spends 5 resources
80,2021-03-16 19:10:21,Green,III,16,Green discovers Computers Green loses 8 science
81,2021-03-16 19:10:08,Green,III,16,Green passes Political Phase
82,2021-03-16 17:28:19,Purple,III,16,End turn Winston Churchill scores 3 culture. Purple scores: 11 culture (now 123) 6 science (now 7) 1 food - consumption: 2 (now 2) 6 resources (now 15) Purple draws 3 military cards
83,2021-03-16 17:28:18,Purple,III,16,No Discard Phase
84,2021-03-16 17:27:32,Purple,III,16,Purple takes Modern Infantry in hand Purple uses 3 civil action
85,2021-03-16 17:26:40,Purple,III,16,Purple takes Fundamentalism in hand Purple uses 1 civil action
86,2021-03-16 17:26:37,Purple,III,16,Purple elects Winston Churchill Napoleon Bonaparte dies Purple gets 1 civil action
87,2021-03-16 17:26:03,Purple,III,16,Purple discovers Military Theory Purple loses 11 science
88,2021-03-16 17:16:52,Orange,III,16,concedes defeat Mahatma Gandhi is killed Purple scores 9 culture
89,2021-03-16 17:09:50,Purple,III,16,Purple plays Infiltrate against Orange Remove your rival's leader or incomplete wonder from play. You score 3 culture per level of the discarded card. Purple uses 4 military action
90,2021-03-16 16:59:36,Purple,III,16,Purple wins War over Culture Attacker's strength: 40 Defender's strength: 21
91,2021-03-16 16:59:35,Orange,III,16,End turn Orange scores: 13 culture (now 82) 5 science (now 10) 2 food - consumption: 2 (now 4) 4 resources (now 5) Orange draws 3 military cards
92,2021-03-16 16:59:34,Orange,III,16,Orange discards 2 cards
93,2021-03-16 16:59:29,Orange,III,16,Discard Phase 2 military cards must be discarded
94,2021-03-16 16:59:07,Orange,III,16,Orange takes Reserves in hand Orange uses 2 civil action
95,2021-03-16 16:58:51,Orange,III,16,Orange takes Air Forces in hand Orange uses 1 civil action
96,2021-03-16 16:58:03,Orange,III,16,Orange elects Mahatma Gandhi William Shakespeare dies Orange gets 1 civil action
97,2021-03-16 16:57:41,Orange,III,16,Orange builds Drama Orange spends 3 resources
98,2021-03-16 16:57:32,Orange,III,16,Orange takes Revolutionary Idea in hand Orange uses 1 civil action
99,2021-03-16 16:57:04,Orange,III,16,Orange puts Movies back in the row Orange gets 3 civil action
100,2021-03-16 16:56:56,Orange,III,16,Orange puts Revolutionary Idea back in the row Orange gets 1 civil action
101,2021-03-16 16:56:48,Orange,III,16,Orange takes Movies in hand Orange uses 3 civil action
102,2021-03-16 16:56:03,Orange,III,16,Orange takes Revolutionary Idea in hand Orange uses 1 civil action
103,2021-03-16 16:55:43,Orange,III,16,Orange takes Mahatma Gandhi in hand Orange uses 1 civil action
104,2021-03-16 16:54:54,Orange,III,16,Orange colonizes a Inhabited Territory Sacrificed Units: 1 Cannon 1 Knights Total force: 10 Orange gets 2 population
105,2021-03-16 11:53:35,Grey,III,16,Orange wins Inhabited Territory Winning bid is 10
106,2021-03-16 11:53:35,Grey,III,16,Grey passes
107,2021-03-16 11:52:28,Green,III,16,Green passes
108,2021-03-16 10:13:01,Orange,III,16,Orange bids 10
109,2021-03-16 10:02:25,Grey,III,16,Grey bids 5
110,2021-03-16 09:56:15,Green,III,16,Green bids 3
111,2021-03-16 09:53:48,Purple,III,16,Purple passes
112,2021-03-16 09:50:27,Orange,III,16,Orange bids 1
113,2021-03-16 09:50:10,Orange,III,16,Orange plays event Orange scores 3 culture Current event: II / Inhabited Territory Increase population by 2
114,2021-03-16 09:40:38,Grey,III,15,End turn Grey scores: 4 culture (now 60) 13 science (now 15) 7 food - consumption: 3 (now 19) 10 resources (now 13)
115,2021-03-16 09:40:36,Grey,III,15,Grey discards 1 card
116,2021-03-16 09:40:28,Grey,III,15,Discard Phase 1 military card must be discarded
117,2021-03-16 09:40:13,Grey,III,15,Grey discovers Air Forces Grey loses 12 science Grey scores 3 culture
118,2021-03-16 09:39:32,Grey,III,15,Grey takes Engineering Genius in hand Grey uses 2 civil action
119,2021-03-16 09:39:30,Grey,III,15,Grey takes Reserves in hand Grey uses 1 civil action
120,2021-03-16 09:39:24,Grey,III,15,Grey sets up new tactics II / Classic Army
121,2021-03-16 09:39:16,Grey,III,15,Grey builds Tanks Grey spends 7 resources
122,2021-03-16 09:39:05,Grey,III,15,Grey takes Fast Food Chains in hand Grey uses 3 civil action
123,2021-03-16 09:38:56,Grey,III,15,Grey increases population Grey spends 5 food
124,2021-03-16 09:34:54,Green,III,15,Green defends 1 Defense card +6 played 1 military card played Green strength: 28 Grey strength: 28
125,2021-03-16 09:05:27,Grey,III,15,Grey plays Armed Intervention against Green Take up to 7 culture from your rival. Grey uses 2 military action
126,2021-03-16 07:07:08,Green,III,15,End turn Green scores: 9 culture (now 57) 3 science (now 9) 3 food - consumption: 3 (now 3) 6 resources (now 13) Green draws 3 military cards
127,2021-03-16 07:07:06,Green,III,15,No Discard Phase
128,2021-03-16 07:06:48,Green,III,15,Green builds Alchemy using Urban Growth Green spends 2 resources
129,2021-03-16 07:06:38,Green,III,15,Green increases population Green spends 5 food
130,2021-03-16 07:06:33,Green,III,15,Green takes Revolutionary Idea in hand Green uses 1 civil action
131,2021-03-16 07:06:21,Green,III,15,Green builds Religion using Urban Growth
132,2021-03-16 07:05:28,Green,III,15,Green increases population Green spends 4 food
133,2021-03-16 07:00:57,Orange,III,15,Orange accepts pact offer
134,2021-03-16 07:00:21,Green,III,15,Green proposes Military Alliance to Orange Green is A Orange is B Both civilizations add +3 to their strength. This pact ends if one attacks the other.
135,2021-03-16 06:55:44,Purple,III,15,End turn Purple scores: 8 culture (now 79) 6 science (now 12) 1 food - consumption: 2 (now 1) 6 resources (now 9)
136,2021-03-16 06:55:43,Purple,III,15,Purple discards 1 card
137,2021-03-16 06:55:27,Purple,III,15,Discard Phase 1 military card must be discarded
138,2021-03-16 06:54:42,Purple,III,15,Purple builds Cannon Purple spends 5 resources
139,2021-03-16 06:54:37,Purple,III,15,Purple builds Cannon Purple loses 3 military resource Purple spends 2 resources
140,2021-03-16 06:54:27,Purple,III,15,Purple takes Military Theory in hand Purple uses 2 civil action
141,2021-03-16 06:54:17,Purple,III,15,Purple plays Patriotism Purple gets 3 military resource Purple gets 1 military action
142,2021-03-16 06:54:07,Purple,III,15,Purple increases population Purple spends 4 food
143,2021-03-16 06:54:02,Purple,III,15,Purple increases population Purple spends 4 food
144,2021-03-16 06:48:48,Purple,III,15,Purple declares War over Culture on Green The victor takes 5 culture + 1 culture for each point of strength advantage from the defeated civilization. Purple uses 3 military action
145,2021-03-16 06:42:46,Orange,III,15,End turn Orange scores: 11 culture (now 66) 5 science (now 5) 1 food - consumption: 3 (now 2) 4 resources (now 4) Orange draws 3 military cards
146,2021-03-16 06:42:44,Orange,III,15,No Discard Phase
147,2021-03-16 06:42:25,Orange,III,15,Orange takes Oil in hand Orange uses 1 civil action
148,2021-03-16 06:40:57,Orange,III,15,Orange builds Drama Orange spends 3 resources
149,2021-03-16 06:40:51,Orange,III,15,Orange upgrades Printing Press to Multimedia Orange spends 8 resources
150,2021-03-16 06:40:37,Orange,III,15,Orange discovers Multimedia Orange loses 8 science
151,2021-03-16 06:40:22,Orange,III,15,Orange increases population Orange spends 5 food
152,2021-03-16 06:40:12,Orange,III,15,Orange takes Multimedia in hand Orange uses 1 civil action
153,2021-03-16 06:40:04,Orange,III,15,Orange passes Political Phase
154,2021-03-15 23:03:49,Grey,III,14,End turn Grey scores: 4 culture (now 53) 13 science (now 14) 7 food - consumption: 3 (now 17) 10 resources (now 10) Grey draws 3 military cards
155,2021-03-15 23:03:48,Grey,III,14,Grey discards 2 cards
156,2021-03-15 23:03:16,Grey,III,14,Discard Phase 2 military cards must be discarded
157,2021-03-15 22:58:44,Grey,III,14,Grey takes Modern Infantry in hand Grey uses 1 civil action
158,2021-03-15 22:58:33,Grey,III,14,Grey takes Air Forces in hand Grey uses 2 civil action
159,2021-03-15 22:58:28,Grey,III,14,Grey takes Reserves in hand Grey uses 2 civil action
160,2021-03-15 22:58:18,Grey,III,14,Grey builds Tanks Grey spends 7 resources
161,2021-03-15 22:58:12,Grey,III,14,Grey increases population Grey spends 4 food
162,2021-03-15 22:58:07,Grey,III,14,Grey discovers Tanks Grey loses 9 science Grey scores 3 culture
163,2021-03-15 22:57:54,Grey,III,14,Grey upgrades Alchemy to Computers Grey spends 5 resources
164,2021-03-15 22:35:37,Grey,III,14,Grey plays event Grey scores 2 culture Current event: II / Prosperity Each civilization gains 1 food for each of its happy faces (max 8). Orange produces 4 food Purple produces 4 food Green produces 3 food Grey produces 4 food
165,2021-03-15 22:31:18,Green,III,14,End turn Green scores: 7 culture (now 48) 2 science (now 6) 4 food - consumption: 2 (now 6) 6 resources (now 9) Green draws 3 military cards
166,2021-03-15 22:31:17,Green,III,14,No Discard Phase
167,2021-03-15 22:30:14,Green,III,14,Green sets up new tactics III / Shock Troops
168,2021-03-15 22:30:04,Green,III,14,Green takes Computers in hand Green uses 2 civil action
169,2021-03-15 22:29:54,Green,III,14,Green elects Sid Meier Isaac Newton dies Green gets 1 civil action
170,2021-03-15 22:29:38,Green,III,14,Green takes Sid Meier in hand Green uses 1 civil action
171,2021-03-15 22:29:32,Green,III,14,Green puts Computers back in the row Green gets 2 civil action
172,2021-03-15 22:29:15,Green,III,14,Green takes Computers in hand Green uses 2 civil action
173,2021-03-15 22:29:06,Green,III,14,Green upgrades Agriculture to Selective Breeding Green spends 4 resources
174,2021-03-15 22:28:56,Green,III,14,Green upgrades Agriculture to Selective Breeding Green spends 4 resources
175,2021-03-15 22:28:13,Green,III,14,Green discovers Selective Breeding Green loses 5 science Green gets 1 civil action
176,2021-03-15 22:28:02,Green,III,14,Green passes Political Phase
177,2021-03-15 22:19:40,Purple,III,14,End turn Purple scores: 8 culture (now 71) 6 science (now 6) 1 food - consumption: 2 (now 4) 6 resources (now 10) Purple draws 3 military cards
178,2021-03-15 22:19:39,Purple,III,14,No Discard Phase
179,2021-03-15 22:18:56,Purple,III,14,Purple takes Military Build-Up in hand Purple uses 2 civil action
180,2021-03-15 22:18:32,Purple,III,14,Purple builds Journalism Purple spends 8 resources
181,2021-03-15 22:18:21,Purple,III,14,Purple discovers Journalism Purple loses 6 science
182,2021-03-15 22:18:06,Purple,III,14,Purple increases population Purple spends 3 food
183,2021-03-15 22:09:07,Green,III,14,Green defends 1 Defense card +6 played 1 military card played 1 military card played 1 military card played Green strength: 25 Purple strength: 25
