,time,player,age,round,text
0,2020-12-22 11:56:15,Orange,IV,21,End of game Check the journal to get the final impacts effects : Impact of Technology Impact of Industry Impact of Colonies Impact of Agriculture Impact of Politicians WINNER IS MICAH YOSPE AS ORANGE (188 PTS) 2nd is teddy yeh as Green (180 pts) 3rd is X L as Grey (176 pts) 4th is David Li as Purple (151 pts)
1,2020-12-22 11:56:15,Grey,IV,21,Sagrada Familia scoring Purple scores 24 culture
2,2020-12-22 11:56:15,Grey,IV,21,Impact of Politicians Each civilization loses 2 culture for each empty slot on its blue bank. Orange loses 12 culture Purple loses 22 culture Green loses 8 culture Grey loses 0 culture
3,2020-12-22 11:56:14,Grey,IV,21,Impact of Agriculture Each civilization scores culture equal to the amount of food its farms produce. Orange scores 5 culture Purple scores 4 culture Green scores 6 culture Grey scores 3 culture
4,2020-12-22 11:56:14,Grey,IV,21,Impact of Colonies Each civilization scores 4 culture per colony. Orange scores 4 culture Purple scores 8 culture Green scores 16 culture Grey scores 0 culture
5,2020-12-22 11:56:14,Grey,IV,21,Impact of Industry Each civilization scores culture equal to the amount of resources it produce. Orange scores 12 culture Purple scores 9 culture Green scores 4 culture Grey scores 4 culture
6,2020-12-22 11:56:14,Grey,IV,21,Impact of Technology Each civilization scores 4 culture for each of its level III technologies (level II in Advanced game). Orange scores 24 culture Purple scores 12 culture Green scores 12 culture Grey scores 12 culture
7,2020-12-22 11:56:11,Grey,IV,21,End turn Grey scores: 0 food - consumption: 3 (now 3) 4 resources (now 4) 22 culture (now 157) 7 science (now 15)
8,2020-12-22 11:55:39,Grey,IV,20,Grey builds Movies using Ideal Building Site Grey spends 6 resources
9,2020-12-22 11:55:16,Grey,IV,20,No Discard Phase
10,2020-12-22 11:55:15,Orange,IV,20,Orange defends 1 Defense card +6 played Orange strength: 40 Grey strength: 35
11,2020-12-22 11:54:24,Grey,IV,20,Grey plays Plunder against Orange A rival loses a total of 8 resources/food (your choice). You produce that many resources/food. 2 military actions used
12,2020-12-22 11:52:49,Green,IV,20,End turn Green scores: 3 food - consumption: 3 (now 7) 4 resources (now 4) 19 culture (now 150) 6 science (now 6)
13,2020-12-22 11:52:38,Green,IV,20,Green destroys Iron
14,2020-12-22 11:52:30,Green,IV,20,Green discovers Mechanized Agriculture 7 science spent
15,2020-12-22 11:52:15,Green,IV,20,Green builds Religion Green spends 3 resources
16,2020-12-22 11:52:09,Green,IV,20,Green builds Religion Green spends 3 resources
17,2020-12-22 11:52:02,Green,IV,20,Green increases population Green spends 5 food
18,2020-12-22 11:51:57,Green,IV,20,Green increases population Green spends 5 food
19,2020-12-22 11:51:50,Green,IV,20,No Discard Phase
20,2020-12-22 11:51:50,Green,IV,20,Green colonizes a Strategic Territory Sacrificed Units: 1 Riflemen 1 Colonization card +3 1 Colonization card +3 Colonization bonus: +2 Total force: 11
21,2020-12-22 11:51:43,Purple,IV,20,Green wins Strategic Territory Winning bid is 11
22,2020-12-22 11:51:43,Purple,IV,20,Purple passes
23,2020-12-22 11:50:35,Orange,IV,20,Orange passes
24,2020-12-22 11:50:07,Grey,IV,20,Grey passes
25,2020-12-22 11:49:18,Green,IV,20,Green bids 11
26,2020-12-22 11:48:53,Green,IV,20,Green plays event Green scores 3 culture Current event: II / Strategic Territory 5 military cards
27,2020-12-22 11:46:53,Purple,IV,20,End turn Purple scores: 1 food - consumption: 3 (now 3) 7 resources - corruption: 2 (now 7) 12 culture (now 116) 8 science (now 13)
28,2020-12-22 11:46:53,Green,IV,20,Green wins Holy War Attacker's strength: 39 Defender's strength: 35 Green scores 3 culture Grey loses 1 population
29,2020-12-22 11:46:34,Purple,IV,20,Purple takes Multimedia in hand 1 civil action used
30,2020-12-22 11:45:54,Purple,IV,20,Purple builds Religion using Ideal Building Site
31,2020-12-22 11:45:47,Purple,IV,20,Purple builds 1 stage of Sagrada Familia Purple spends 4 resources
32,2020-12-22 11:45:42,Purple,IV,20,Purple builds 1 stage of Sagrada Familia Purple spends 4 resources
33,2020-12-22 11:45:38,Purple,IV,20,Purple builds 1 stage of Sagrada Familia Purple spends 4 resources
34,2020-12-22 11:45:33,Purple,IV,20,Purple builds 1 stage of Sagrada Familia Purple spends 4 resources
